pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,month,day_name,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts
309.254,11:46:45,13.8099,4.575306,1.5267,0.1324,1.8204619,13.79231,13.764,38.6399,29.0544,3.5511,154.113,0,42405.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310.237,11:46:46,13.8086,4.575215,1.5271,0.1364,1.8204111,13.79436,13.7625,38.6399,29.0547,3.5521,154.159,0,42406.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311.32,11:46:47,13.8078,4.575158,1.5264,0.1378,1.8206654,13.795727,13.7615,38.6397,29.0548,3.5461,153.899,0,42407.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312.016,11:46:48,13.8072,4.575117,1.5249,0.1413,1.8209198,13.79641,13.7609,38.6396,29.0548,3.5397,153.619,0,42408.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312.426,11:46:49,13.8072,4.575138,1.5246,0.1473,1.8211233,13.79231,13.7608,38.6396,29.0548,3.5504,154.084,0,42409.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312.758,11:46:50,13.8072,4.575144,1.5257,0.142,1.8210724,13.79436,13.7608,38.6395,29.0548,3.5484,153.998,0,42410.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313.011,11:46:51,13.8064,4.575034,1.5238,0.1366,1.8211742,13.792994,13.7599,38.6392,29.0547,3.5334,153.347,0,42411.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313.168,11:46:52,13.8029,4.57459,1.5227,0.1296,1.8210215,13.793677,13.7564,38.6384,29.0549,3.5342,153.382,0,42412.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313.586,11:46:53,13.8008,4.574367,1.5223,0.1146,1.8217847,13.790943,13.7543,38.6382,29.0551,3.5383,153.558,0,42413.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314.319,11:46:54,13.799,4.574159,1.5215,0.1227,1.8217847,13.78616,13.7523,38.6378,29.0553,3.5289,153.152,0,42414.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315.09,11:46:55,13.793,4.573556,1.5205,0.1284,1.8219373,13.787527,13.7462,38.6378,29.0566,3.5397,153.62,0,42415.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315.908,11:46:56,13.792,4.573504,1.5227,0.1343,1.8222934,13.781376,13.7452,38.6378,29.0568,3.551,154.11,0,42416.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316.609,11:46:57,13.7916,4.573469,1.5222,0.137,1.8229548,13.78206,13.7446,38.6377,29.0568,3.5285,153.134,0,42417.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316.629,11:46:58,13.7908,4.573409,1.5195,0.1384,1.8229548,13.778643,13.7438,38.6379,29.0572,3.5124,152.436,0,42418.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316.512,11:46:59,13.7909,4.573414,1.5161,0.1406,1.82326,13.777959,13.7439,38.6379,29.0572,3.5124,152.436,0,42419.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317.249,11:47:00,13.7901,4.573383,1.5173,0.1398,1.8238705,13.777959,13.743,38.638,29.0574,3.529,153.153,0,42420.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318.54,11:47:01,13.7903,4.573464,1.5164,0.1384,1.8238705,13.775225,13.743,38.6381,29.0575,3.5226,152.878,0,42421.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319.603,11:47:02,13.7902,4.57349,1.518,0.1428,1.8242267,13.773858,13.7428,38.6379,29.0574,3.541,153.677,0,42422.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319.829,11:47:03,13.7901,4.573487,1.5197,0.1318,1.8243284,13.772491,13.7426,38.6379,29.0574,3.533,153.328,0,42423.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319.893,11:47:04,13.79,4.573473,1.5173,0.1345,1.8245319,13.775225,13.7425,38.6378,29.0574,3.5104,152.349,0,42424.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319.731,11:47:05,13.7911,4.573617,1.5154,0.1293,1.824888,13.773858,13.7437,38.6381,29.0574,3.5115,152.397,0,42425.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319.903,11:47:06,13.791,4.573576,1.5147,0.1288,1.8245319,13.772491,13.7435,38.6378,29.0572,3.5131,152.467,0,42426.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320.696,11:47:07,13.7899,4.573516,1.5138,0.1407,1.8248881,13.774542,13.7423,38.638,29.0575,3.5037,152.058,0,42427.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321.511,11:47:08,13.7886,4.573421,1.5114,0.1257,1.8243793,13.776592,13.7409,38.638,29.0579,3.497,151.766,0,42428.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322.111,11:47:09,13.7882,4.573396,1.511,0.1269,1.824888,13.775909,13.7404,38.6379,29.0579,3.5086,152.272,0,42429.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322.917,11:47:10,13.788,4.573427,1.5115,0.1429,1.8250915,13.775909,13.7401,38.638,29.0581,3.5074,152.22,0,42430.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323.855,11:47:11,13.7881,4.573488,1.5109,0.1492,1.8251424,13.771125,13.74,38.6381,29.0581,3.5003,151.911,0,42431.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324.313,11:47:12,13.7881,4.573487,1.5099,0.1414,1.8254986,13.772491,13.74,38.6379,29.058,3.4986,151.836,0,42432.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324.614,11:47:13,13.788,4.573489,1.5096,0.1297,1.8259056,13.771125,13.7399,38.6378,29.058,3.5028,152.017,0,42433.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325.171,11:47:14,13.7881,4.573528,1.51,0.1372,1.8254986,13.768391,13.7398,38.6379,29.058,3.5108,152.363,0,42434.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325.614,11:47:15,13.7881,4.573547,1.5112,0.1346,1.8256003,13.769758,13.7398,38.6379,29.058,3.5043,152.083,0,42435.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325.832,11:47:16,13.788,4.573548,1.5088,0.1351,1.8256003,13.770441,13.7396,38.6379,29.0581,3.4853,151.257,0,42436.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325.845,11:47:17,13.7882,4.573565,1.5067,0.1242,1.8254986,13.774542,13.7398,38.6379,29.058,3.481,151.07,0,42437.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326.12,11:47:18,13.7884,4.573616,1.5056,0.1218,1.8259564,13.773175,13.74,38.638,29.0581,3.4918,151.538,0,42438.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326.99,11:47:19,13.7883,4.573653,1.5066,0.1341,1.8260073,13.771808,13.7397,38.6381,29.0582,3.4938,151.627,0,42439.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328.183,11:47:20,13.7882,4.573708,1.5062,0.1398,1.8258547,13.771125,13.7394,38.6382,29.0583,3.4892,151.429,0,42440.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328.991,11:47:21,13.7877,4.573701,1.5054,0.1387,1.8260073,13.767024,13.7389,38.6382,29.0585,3.4862,151.296,0,42441.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329.318,11:47:22,13.7875,4.573702,1.5051,0.1409,1.8260073,13.769758,13.7386,38.6383,29.0586,3.4874,151.348,0,42442.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329.815,11:47:23,13.7873,4.573724,1.5044,0.1287,1.8262108,13.770441,13.7384,38.6385,29.0588,3.4796,151.012,0,42443.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330.33,11:47:24,13.7874,4.573761,1.5034,0.128,1.8262617,13.771125,13.7384,38.6385,29.0588,3.4847,151.231,0,42444.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330.713,11:47:25,13.7873,4.573777,1.5043,0.1384,1.8261091,13.772491,13.7383,38.6385,29.0588,3.4864,151.305,0,42445.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331.075,11:47:26,13.787,4.57378,1.5032,0.1344,1.8262108,13.773858,13.7378,38.6388,29.0592,3.4725,150.704,0,42446.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331.311,11:47:27,13.7865,4.573755,1.5009,0.1463,1.8263634,13.767707,13.7373,38.6389,29.0593,3.4621,150.249,0,42447.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331.708,11:47:28,13.7862,4.573767,1.4992,0.1418,1.8271266,13.769074,13.7369,38.6392,29.0596,3.4679,150.502,0,42448.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332.503,11:47:29,13.786,4.573804,1.5001,0.1237,1.8272283,13.767024,13.7366,38.6394,29.0599,3.4779,150.935,0,42449.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333.458,11:47:30,13.7854,4.573828,1.5004,0.124,1.8269739,13.76634,13.736,38.6397,29.0603,3.4765,150.877,0,42450.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334.171,11:47:31,13.785,4.573823,1.4999,0.1382,1.8272283,13.767707,13.7354,38.6398,29.0605,3.4643,150.347,0,42451.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334.42,11:47:32,13.7848,4.573824,1.4979,0.1421,1.8273809,13.769074,13.7352,38.6399,29.0606,3.457,150.032,0,42452.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334.556,11:47:33,13.7846,4.573812,1.4971,0.1456,1.8277371,13.769074,13.735,38.6399,29.0606,3.4657,150.405,0,42453.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335.155,11:47:34,13.7846,4.573861,1.4979,0.1382,1.8276353,13.76634,13.7349,38.6401,29.0608,3.4722,150.688,0,42454.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336.057,11:47:35,13.7847,4.573912,1.4984,0.1452,1.827737,13.765657,13.7348,38.6401,29.0608,3.4673,150.477,0,42455.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336.68,11:47:36,13.7842,4.57388,1.4971,0.15,1.8283476,13.767707,13.7342,38.64,29.0608,3.4544,149.919,0,42456.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336.965,11:47:37,13.7837,4.573842,1.4955,0.1369,1.8280932,13.768391,13.7337,38.64,29.061,3.4523,149.826,0,42457.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337.409,11:47:38,13.7836,4.57386,1.4944,0.1487,1.8280423,13.763606,13.7335,38.6401,29.0611,3.45,149.727,0,42458.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337.96,11:47:39,13.7833,4.573829,1.4938,0.1406,1.8286528,13.765657,13.7331,38.6399,29.061,3.4551,149.947,0,42459.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338.474,11:47:40,13.7828,4.573806,1.4938,0.1388,1.8283476,13.762923,13.7325,38.6399,29.0612,3.4502,149.736,0,42460.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339.006,11:47:41,13.7825,4.573819,1.4925,0.1403,1.8284493,13.762923,13.7322,38.6401,29.0614,3.4386,149.229,0,42461.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339.46,11:47:42,13.7824,4.573833,1.4902,0.1417,1.8281441,13.763606,13.732,38.6401,29.0615,3.4358,149.11,0,42462.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340.054,11:47:43,13.7824,4.573856,1.4904,0.1328,1.8287037,13.76429,13.7319,38.6401,29.0615,3.4513,149.782,0,42463.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340.997,11:47:44,13.7823,4.573919,1.4919,0.1316,1.8287546,13.763606,13.7316,38.6404,29.0617,3.4532,149.864,0,42464.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.898,11:47:45,13.782,4.573943,1.4915,0.1237,1.8285511,13.76429,13.7312,38.6405,29.0619,3.4466,149.58,0,42465.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.148,11:47:46,13.782,4.573952,1.4912,0.1353,1.8287546,13.763606,13.7312,38.6405,29.0619,3.4461,149.558,0,42466.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.16,11:47:47,13.7819,4.573958,1.491,0.1366,1.8287546,13.76429,13.7311,38.6406,29.062,3.4454,149.527,0,42467.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.48,11:47:48,13.7818,4.573951,1.4903,0.1299,1.8289072,13.763606,13.7309,38.6406,29.062,3.4331,148.993,0,42468.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.923,11:47:49,13.7817,4.573983,1.4878,0.1321,1.8288054,13.763606,13.7308,38.6407,29.0622,3.427,148.729,0,42469.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.478,11:47:50,13.7818,4.574005,1.4876,0.1398,1.8291107,13.763606,13.7308,38.6405,29.062,3.443,149.421,0,42470.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.456,11:47:51,13.7812,4.574019,1.4896,0.1357,1.8289581,13.763606,13.73,38.6409,29.0625,3.4553,149.954,0,42471.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345.512,11:47:52,13.7808,4.574045,1.4906,0.1334,1.8293142,13.762923,13.7295,38.6411,29.0627,3.4403,149.306,0,42472.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345.725,11:47:53,13.7805,4.574024,1.4879,0.1342,1.8291616,13.762923,13.7292,38.6411,29.0628,3.425,148.639,0,42473.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345.337,11:47:54,13.781,4.57406,1.486,0.1378,1.8294159,13.762923,13.7297,38.641,29.0626,3.4206,148.451,0,42474.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345.592,11:47:55,13.7808,4.574046,1.4854,0.1473,1.8291616,13.762923,13.7295,38.641,29.0627,3.4376,149.188,0,42475.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346.625,11:47:56,13.7787,4.573868,1.4879,0.146,1.8295177,13.762923,13.7272,38.641,29.0632,3.4465,149.573,0,42476.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347.768,11:47:57,13.7743,4.573389,1.4872,0.1505,1.8294159,13.762923,13.7226,38.6404,29.0637,3.4237,148.585,0,42477.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348.066,11:47:58,13.7739,4.573365,1.4844,0.1528,1.8296703,13.762923,13.7223,38.6404,29.0637,3.4218,148.501,0,42478.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347.967,11:47:59,13.7744,4.573411,1.4854,0.1427,1.8292633,13.762923,13.7227,38.6404,29.0637,3.4398,149.284,0,42479.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348.497,11:48:00,13.7737,4.573369,1.4864,0.1382,1.8298738,13.76224,13.722,38.6405,29.0639,3.4298,148.849,0,42480.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348.974,11:48:01,13.7736,4.573376,1.4842,0.1474,1.8297212,13.762239,13.7218,38.6404,29.0638,3.4135,148.143,0,42481.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349.113,11:48:02,13.7736,4.57338,1.4821,0.1398,1.8302299,13.76224,13.7218,38.6404,29.0639,3.4119,148.074,0,42482.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349.607,11:48:03,13.7731,4.573376,1.4814,0.1473,1.8301282,13.758138,13.7213,38.6406,29.0641,3.4189,148.374,0,42483.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350.62,11:48:04,13.7711,4.573175,1.4826,0.1491,1.8299755,13.759506,13.7191,38.6402,29.0643,3.4266,148.708,0,42484.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351.692,11:48:05,13.7711,4.573236,1.482,0.1475,1.8296703,13.756088,13.7189,38.6404,29.0644,3.4193,148.394,0,42485.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352.166,11:48:06,13.7711,4.573252,1.4821,0.147,1.8298738,13.756088,13.7188,38.6403,29.0644,3.4224,148.527,0,42486.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
