pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,month,day_name,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts
330.529543,11:47:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42445,Wed,Dec,9,2020,44,84,53,534,61,48,54,541,ECOV2-B00206,1273,58,50,28323,58,103,52,29210,103,57,50,29132,57,352,74,29281,352,13.83
330.901602,11:47:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42446,Wed,Dec,9,2020,45,84,54,534,62,48,53,541,ECOV2-B00206,1274,55,50,28325,55,107,53,29212,107,57,51,29128,57,353,74,29289,NA,NA
331.197956,11:47:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42447,Wed,Dec,9,2020,41,84,57,534,57,47,56,541,ECOV2-B00206,1275,54,50,28320,54,104,53,29207,104,58,50,29134,58,352,73,29277,352,13.83
331.517837,11:47:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42448,Wed,Dec,9,2020,44,88,58,534,59,49,57,541,ECOV2-B00206,1276,56,50,28325,56,102,53,29205,102,59,50,29133,59,353,75,29289,353,13.82
333.000555,11:47:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42450,Wed,Dec,9,2020,45,86,59,534,58,50,59,541,ECOV2-B00206,1278,55,49,28325,55,103,53,29218,103,57,50,29133,57,353,74,29283,353,13.82
333.829473,11:47:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42451,Wed,Dec,9,2020,45,89,61,534,NA,NA,NA,NA,ECOV2-B00206,1279,55,50,28318,55,101,53,29197,101,59,50,29127,59,352,74,29291,352,13.83
334.300729,11:47:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42452,Wed,Dec,9,2020,44,84,51,534,60,48,49,541,ECOV2-B00206,1280,55,50,28321,55,102,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334.490856,11:47:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42453,Wed,Dec,9,2020,44,84,57,534,58,50,54,541,ECOV2-B00206,1281,55,49,28309,55,105,53,29200,105,58,50,29116,58,352,72,29287,352,13.83
334.868079,11:47:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42454,Wed,Dec,9,2020,45,95,55,534,63,48,54,541,ECOV2-B00206,1282,52,50,28319,52,103,52,29204,103,57,50,29129,57,352,73,29279,352,13.83
335.624942,11:47:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42455,Wed,Dec,9,2020,44,83,56,534,59,45,53,541,ECOV2-B00206,1283,55,50,28317,55,103,52,29211,103,59,51,29127,59,352,74,29283,352,13.84
336.381583,11:47:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42456,Wed,Dec,9,2020,45,84,59,534,61,47,55,541,ECOV2-B00206,1284,56,50,28325,56,105,53,29210,105,61,51,29132,61,351,74,29289,351,13.83
336.828485,11:47:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42457,Wed,Dec,9,2020,44,84,58,534,61,49,52,541,ECOV2-B00206,1285,54,50,28305,54,103,52,29208,103,58,50,29130,58,352,72,29280,352,13.82
337.196324,11:47:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42458,Wed,Dec,9,2020,44,86,59,534,58,45,55,541,ECOV2-B00206,1286,55,50,28319,55,103,52,29208,103,57,50,29123,57,350,73,29272,350,13.83
338.227794,11:47:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42460,Wed,Dec,9,2020,45,89,62,534,59,45,55,541,ECOV2-B00206,1288,55,49,28320,55,109,54,29203,109,58,51,29136,58,351,73,29291,351,13.83
338.751172,11:47:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42461,Wed,Dec,9,2020,45,81,62,534,59,48,57,541,ECOV2-B00206,1289,53,50,28326,53,103,53,29210,103,58,50,29131,58,352,74,29289,352,13.82
339.242534,11:47:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42462,Wed,Dec,9,2020,47,83,61,534,56,49,57,541,ECOV2-B00206,1290,55,50,28319,55,103,53,29204,103,58,50,29137,58,351,73,29281,351,13.83
339.769474,11:47:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42463,Wed,Dec,9,2020,46,83,62,534,61,47,57,541,ECOV2-B00206,1291,53,49,28321,53,111,54,29204,111,59,50,29132,59,352,74,29285,352,13.83
340.545303,11:47:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42464,Wed,Dec,9,2020,47,83,63,534,61,47,56,541,ECOV2-B00206,1292,57,49,28312,57,104,52,29210,104,58,50,29131,58,353,73,29287,353,13.82
341.466421,11:47:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42465,Wed,Dec,9,2020,48,83,64,534,64,49,54,541,ECOV2-B00206,1293,55,50,28319,55,104,53,29206,104,58,50,29121,58,353,74,29286,353,13.83
342.02825,11:47:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42466,Wed,Dec,9,2020,48,83,66,534,59,49,57,541,ECOV2-B00206,1294,55,50,28309,55,103,52,29204,103,56,50,29127,56,351,74,29285,351,13.82
342.154252,11:47:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42467,Wed,Dec,9,2020,49,85,66,534,NA,NA,NA,NA,ECOV2-B00206,1295,53,49,28316,53,102,52,29204,102,60,50,29127,60,351,74,29284,351,13.83
342.710803,11:47:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42469,Wed,Dec,9,2020,47,85,66,534,59,46,55,541,ECOV2-B00206,1297,54,50,28320,54,102,53,29209,102,58,50,29132,58,351,73,29274,351,13.83
343.212155,11:47:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42470,Wed,Dec,9,2020,700,460,534,NA,62,47,53,541,ECOV2-B00206,1298,53,50,28305,53,103,53,29208,103,58,50,29133,58,353,74,29276,353,13.82
343.987538,11:47:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42471,Wed,Dec,9,2020,50,85,64,534,63,49,54,541,ECOV2-B00206,1299,56,50,28322,56,106,53,29206,106,58,50,29129,58,352,74,29279,352,13.82
345.006176,11:47:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42472,Wed,Dec,9,2020,50,85,64,534,64,47,56,541,ECOV2-B00206,1300,57,50,28326,57,106,53,29216,106,57,50,29139,57,352,75,29292,352,13.82
345.622973,11:47:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42473,Wed,Dec,9,2020,48,87,64,534,61,48,54,541,ECOV2-B00206,1301,55,50,28328,55,105,54,29217,105,59,51,29134,59,352,74,29284,352,13.82
345.522852,11:47:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42474,Wed,Dec,9,2020,48,85,64,534,59,50,57,541,ECOV2-B00206,1302,56,50,28321,56,106,53,29212,106,59,50,29133,59,353,75,29278,353,13.83
345.469855,11:47:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42475,Wed,Dec,9,2020,46,86,61,534,57,49,56,541,ECOV2-B00206,1303,57,50,28315,57,106,53,29214,106,58,50,29130,58,352,73,29285,352,13.83
346.130193,11:47:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42476,Wed,Dec,9,2020,47,86,60,534,NA,NA,NA,NA,ECOV2-B00206,1304,54,50,28318,54,109,53,29205,109,58,50,29131,58,351,74,29277,351,13.83
347.923258,11:47:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42478,Wed,Dec,9,2020,45,88,61,534,58,50,54,541,ECOV2-B00206,1306,54,49,28308,54,103,53,29206,103,59,50,29126,59,352,74,29279,352,13.83
348.014421,11:47:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42479,Wed,Dec,9,2020,44,82,60,534,58,50,51,541,ECOV2-B00206,1307,56,50,28315,56,107,52,29207,107,59,51,29121,59,352,74,29273,352,13.82
348.24313,11:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42480,Wed,Dec,9,2020,44,83,55,534,57,49,50,541,ECOV2-B00206,1308,54,50,28322,54,99,53,29206,99,57,50,29120,57,352,73,29282,352,13.83
348.745517,11:48:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42481,Wed,Dec,9,2020,42,87,54,534,57,49,49,541,ECOV2-B00206,1309,56,50,28304,56,103,53,29218,103,57,51,29132,57,351,74,29283,351,13.82
349.046419,11:48:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42482,Wed,Dec,9,2020,42,NA,NA,NA,59,49,56,541,ECOV2-B00206,1310,56,50,28309,56,100,52,29210,100,58,51,29119,58,352,74,29277,352,13.83
349.370374,11:48:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42483,Wed,Dec,9,2020,44,82,59,534,NA,NA,NA,NA,ECOV2-B00206,1311,57,50,28314,57,103,52,29199,103,59,51,29123,59,352,74,29275,352,13.83
350.134773,11:48:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42484,Wed,Dec,9,2020,45,86,59,534,56,49,52,541,ECOV2-B00206,1312,55,49,28303,55,107,53,29207,107,58,51,29125,58,351,74,29279,351,13.83
351.178512,11:48:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42485,Wed,Dec,9,2020,45,84,58,534,61,51,55,541,ECOV2-B00206,1313,55,50,28303,55,109,54,29207,109,57,50,29120,57,353,76,29283,353,13.83
352.225394,11:48:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42487,Wed,Dec,9,2020,43,86,55,534,58,48,52,541,ECOV2-B00206,1315,54,49,28311,54,98,53,29207,98,58,50,29121,58,354,74,29286,354,13.82
352.428485,11:48:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42488,Wed,Dec,9,2020,43,85,56,534,58,46,NA,NA,ECOV2-B00206,1316,56,50,28305,56,105,52,29197,105,57,50,29123,57,352,73,29276,352,13.82
352.65878,11:48:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42489,Wed,Dec,9,2020,43,83,57,534,56,48,51,541,ECOV2-B00206,1317,53,50,28311,53,105,53,29211,105,56,50,29125,56,351,73,29277,351,13.83
352.961736,11:48:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42490,Wed,Dec,9,2020,45,84,57,534,60,46,51,541,ECOV2-B00206,1318,54,50,28311,54,103,53,29200,103,56,51,29130,56,351,74,29278,351,13.82
353.570506,11:48:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42491,Wed,Dec,9,2020,43,86,58,534,56,49,50,541,ECOV2-B00206,1319,56,50,28313,56,104,52,29210,104,59,50,29130,59,353,73,29292,353,13.82
354.298154,11:48:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42492,Wed,Dec,9,2020,43,83,57,534,57,46,52,541,ECOV2-B00206,1320,56,49,28316,56,103,53,29211,103,57,51,29129,57,354,74,29286,354,13.82
354.849719,11:48:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42493,Wed,Dec,9,2020,44,85,57,534,57,48,51,541,ECOV2-B00206,1321,55,50,28309,55,109,53,29204,109,58,50,29119,58,351,72,29278,351,13.82
355.376768,11:48:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42494,Wed,Dec,9,2020,44,85,58,534,59,45,50,54,ECOV2-B00206,1322,54,49,28310,54,104,54,29204,104,59,51,29120,59,353,74,29268,353,13.83
356.831271,11:48:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42496,Wed,Dec,9,2020,44,85,58,534,60,48,52,541,ECOV2-B00206,1324,54,50,28305,54,105,53,29198,105,58,50,29120,58,352,74,29275,352,13.83
357.429618,11:48:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42497,Wed,Dec,9,2020,43,87,58,534,57,48,51,541,ECOV2-B00206,1325,54,50,28308,54,106,53,29210,106,59,50,29134,59,352,73,29272,352,13.82
357.670882,11:48:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42498,Wed,Dec,9,2020,45,86,58,534,58,49,52,541,ECOV2-B00206,1326,54,50,28308,54,102,53,29195,102,58,50,29122,58,350,73,29280,350,13.83
357.766024,11:48:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42499,Wed,Dec,9,2020,47,86,58,534,NA,NA,NA,NA,ECOV2-B00206,1327,55,50,28300,55,103,53,29206,103,57,51,29132,57,352,74,29277,352,13.82
358.181986,11:48:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42500,Wed,Dec,9,2020,48,86,54,534,58,50,54,541,ECOV2-B00206,1328,55,50,28307,55,102,53,29209,102,57,50,29123,57,352,73,29275,352,13.82
358.903212,11:48:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42501,Wed,Dec,9,2020,48,86,53,534,62,48,51,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359.560592,11:48:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42502,Wed,Dec,9,2020,47,87,53,534,61,46,51,541,ECOV2-B00206,1330,56,50,28300,56,104,53,29202,104,59,50,29128,59,353,75,29279,353,13.83
359.994846,11:48:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42503,Wed,Dec,9,2020,46,85,52,534,60,49,51,541,ECOV2-B00206,1331,54,50,28310,54,102,54,29210,102,59,51,29124,59,351,73,29276,351,13.83
361.075708,11:48:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42505,Wed,Dec,9,2020,47,88,52,534,63,49,50,541,ECOV2-B00206,1333,54,50,28313,54,103,53,29205,103,58,50,29123,58,353,75,29281,353,13.84
361.842985,11:48:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42506,Wed,Dec,9,2020,47,85,51,534,61,48,51,541,ECOV2-B00206,1334,55,50,28300,55,102,54,29207,102,59,50,29116,59,351,74,29276,351,13.82
362.52118,11:48:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42507,Wed,Dec,9,2020,45,88,51,534,62,50,52,541,ECOV2-B00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362.52118,11:48:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42507,Wed,Dec,9,2020,45,88,51,534,62,50,52,541,ECOV2-B00206,1336,54,50,28305,54,106,54,29209,106,59,50,29118,59,351,74,29267,351,13.82
362.917788,11:48:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42508,Wed,Dec,9,2020,48,84,53,534,61,50,50,541,ECOV2-B00206,1337,55,50,28295,55,103,53,29195,103,59,51,29119,59,352,74,29278,352,13.83
363.025437,11:48:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42509,Wed,Dec,9,2020,48,86,52,534,62,49,51,541,ECOV2-B00206,1338,55,50,28301,55,100,53,29206,100,59,50,29119,59,351,74,29269,351,13.83
363.224585,11:48:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42510,Wed,Dec,9,2020,47,85,52,534,62,48,50,541,ECOV2-B00206,1339,55,50,28308,55,100,53,29197,100,58,51,29120,58,352,74,29281,352,13.83
363.819548,11:48:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42511,Wed,Dec,9,2020,50,87,52,534,60,50,51,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364.583582,11:48:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42512,Wed,Dec,9,2020,700,460,534,NA,61,50,50,541,ECOV2-B00206,1340,54,50,28302,54,103,53,29207,103,58,50,29122,58,352,73,29273,352,13.83
366.086281,11:48:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42514,Wed,Dec,9,2020,44,88,63,534,NA,NA,NA,NA,ECOV2-B00206,1342,56,51,28305,56,101,53,29208,101,60,50,29131,60,353,73,29275,353,13.83
366.086281,11:48:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42514,Wed,Dec,9,2020,44,88,63,534,NA,NA,NA,NA,ECOV2-B00206,1343,55,50,28308,55,105,52,29199,105,58,50,29116,58,353,73,29276,353,13.82
366.390949,11:48:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42515,Wed,Dec,9,2020,43,88,58,534,61,50,56,541,ECOV2-B00206,1344,55,50,28302,55,100,52,29210,100,58,50,29122,58,352,74,29275,352,13.83
366.674601,11:48:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42516,Wed,Dec,9,2020,46,86,59,534,60,49,54,541,ECOV2-B00206,1345,54,49,28304,54,104,53,29201,104,58,50,29126,58,351,75,29276,351,13.82
367.341598,11:48:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42517,Wed,Dec,9,2020,47,83,61,534,60,49,57,541,ECOV2-B00206,1346,56,50,28302,56,104,53,29198,104,60,52,29123,60,352,73,29279,352,13.83
368.063936,11:48:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42518,Wed,Dec,9,2020,44,86,59,534,58,48,56,541,ECOV2-B00206,1347,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368.634088,11:48:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42519,Wed,Dec,9,2020,44,83,60,534,59,49,57,541,ECOV2-B00206,1348,55,50,28309,55,106,53,29210,106,58,50,29124,58,352,73,29289,352,13.83
369.036006,11:48:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42520,Wed,Dec,9,2020,43,86,60,534,61,50,53,541,ECOV2-B00206,1349,55,51,28303,55,101,53,29217,101,61,50,29122,61,351,73,29275,351,13.83
369.09485,11:48:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42521,Wed,Dec,9,2020,46,90,60,534,60,47,54,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369.664984,11:48:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42523,Wed,Dec,9,2020,44,85,61,534,60,49,57,541,ECOV2-B00206,1352,53,50,28306,53,104,53,29206,104,59,50,29121,59,351,73,29264,351,13.83
370.742477,11:48:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42524,Wed,Dec,9,2020,46,83,60,534,61,50,55,541,ECOV2-B00206,1353,58,50,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371.785144,11:48:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42525,Wed,Dec,9,2020,48,93,61,534,60,50,54,541,ECOV2-B00206,1354,53,50,28300,53,100,53,29195,100,56,50,29118,56,351,74,29272,351,13.82
372.414694,11:48:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42526,Wed,Dec,9,2020,45,84,61,534,60,49,56,541,ECOV2-B00206,1355,56,50,28303,56,102,52,29206,102,57,50,29123,57,351,73,29269,351,13.83
372.762527,11:48:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42527,Wed,Dec,9,2020,46,87,60,534,58,47,57,541,ECOV2-B00206,1356,55,50,28300,55,108,52,29208,108,58,50,29122,58,352,73,29269,352,13.82
373.086518,11:48:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42528,Wed,Dec,9,2020,45,87,61,534,57,48,56,541,ECOV2-B00206,1357,57,50,28303,57,105,54,29199,105,59,50,29116,59,351,74,29269,351,13.82
373.554449,11:48:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42529,Wed,Dec,9,2020,48,83,62,534,57,47,52,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374.320736,11:48:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42531,Wed,Dec,9,2020,47,86,63,534,60,48,55,541,ECOV2-B00206,1360,55,49,28295,55,106,52,29195,106,56,50,29116,56,352,72,29266,352,13.83
374.934716,11:48:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42532,Wed,Dec,9,2020,47,86,64,534,58,46,56,541,ECOV2-B00206,1361,52,49,28299,52,107,53,29206,107,58,50,29113,58,352,73,29267,352,13.82
375.59213,11:48:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42533,Wed,Dec,9,2020,48,85,64,534,58,45,54,541,ECOV2-B00206,1362,55,50,28300,55,102,53,29199,102,60,51,29125,60,351,73,29276,351,13.83
376.046585,11:48:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42534,Wed,Dec,9,2020,47,85,63,534,57,47,55,541,ECOV2-B00206,1363,54,50,28296,54,100,52,29191,100,59,51,29110,59,351,73,29268,351,13.82
376.616019,11:48:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42535,Wed,Dec,9,2020,48,83,62,534,60,48,58,541,ECOV2-B00206,1364,54,50,28291,54,104,53,29196,104,58,50,29113,58,353,74,29273,353,13.84
377.32949,11:48:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42536,Wed,Dec,9,2020,46,86,62,534,59,47,55,541,ECOV2-B00206,1365,55,50,28293,55,106,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.919458,11:48:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42537,Wed,Dec,9,2020,47,84,62,534,58,47,57,541,ECOV2-B00206,1366,55,49,28298,55,100,53,29201,100,57,51,29118,57,353,74,29254,353,13.83
378.499255,11:48:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42538,Wed,Dec,9,2020,47,84,62,534,60,46,58,541,ECOV2-B00206,1367,54,50,28297,54,102,53,29199,102,58,50,29122,58,352,73,29272,352,13.82
379.233447,11:48:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42539,Wed,Dec,9,2020,46,88,61,534,58,49,56,541,ECOV2-B00206,1368,57,50,28298,57,103,54,29205,103,58,50,29117,58,350,73,29266,350,13.83
380.352822,11:49:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42541,Wed,Dec,9,2020,47,84,61,534,60,50,54,541,ECOV2-B00206,1370,57,50,28298,57,107,52,29206,107,60,50,29119,60,353,74,29275,353,13.83
380.366539,11:49:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42542,Wed,Dec,9,2020,48,86,61,534,61,50,55,541,ECOV2-B00206,1371,56,50,28302,56,103,52,29200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.388091,11:49:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42543,Wed,Dec,9,2020,47,84,60,534,60,49,54,541,ECOV2-B00206,1372,55,50,28300,55,114,54,29207,114,56,51,29124,56,351,74,29276,351,13.83
380.744046,11:49:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42544,Wed,Dec,9,2020,44,89,58,533,44,89,58,533,ECOV2-B00206,1373,56,49,28289,56,101,54,29199,101,58,50,29123,58,352,73,29280,352,13.83
380.744046,11:49:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42544,Wed,Dec,9,2020,44,89,58,533,49,56,54,29199,ECOV2-B00206,1373,56,49,28289,56,101,54,29199,101,58,50,29123,58,352,73,29280,352,13.83
380.744046,11:49:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42544,Wed,Dec,9,2020,44,89,58,533,58,50,54,541,ECOV2-B00206,1373,56,49,28289,56,101,54,29199,101,58,50,29123,58,352,73,29280,352,13.83
381.381019,11:49:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42545,Wed,Dec,9,2020,47,84,59,534,59,50,56,541,ECOV2-B00206,1374,55,50,28295,55,104,54,29211,104,55,50,29125,55,350,74,29270,350,13.82
382.298722,11:49:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42546,Wed,Dec,9,2020,45,82,58,534,63,50,55,541,ECOV2-B00206,1375,56,50,28303,56,104,53,29203,104,57,50,29119,57,351,73,29265,351,13.83
383.452099,11:49:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42547,Wed,Dec,9,2020,44,84,58,534,NA,NA,NA,NA,ECOV2-B00206,1376,56,50,28289,56,105,53,29211,105,58,51,29125,58,351,75,29270,351,13.82
384.480413,11:49:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42548,Wed,Dec,9,2020,45,85,58,534,62,52,58,541,ECOV2-B00206,1377,55,50,28289,55,103,53,29196,103,59,51,29122,59,353,74,29268,353,13.84
384.937974,11:49:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42549,Wed,Dec,9,2020,44,85,56,534,60,48,51,541,ECOV2-B00206,1378,55,49,28291,55,104,53,29200,104,61,51,29115,61,352,73,29274,352,13.83
385.114006,11:49:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42551,Wed,Dec,9,2020,45,86,56,534,61,47,50,541,ECOV2-B00206,1380,56,50,28294,56,105,52,29211,105,58,50,29115,58,352,74,29277,352,13.83
385.390107,11:49:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42552,Wed,Dec,9,2020,45,85,57,534,59,50,52,541,ECOV2-B00206,1381,54,49,28298,54,103,53,29210,103,58,50,29111,58,352,73,29267,352,13.83
385.625326,11:49:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42553,Wed,Dec,9,2020,44,83,57,534,56,45,50,541,ECOV2-B00206,1382,56,49,28286,56,104,53,29191,104,58,50,29111,58,350,74,29265,350,13.83
386.086616,11:49:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42554,Wed,Dec,9,2020,44,95,57,534,57,47,50,541,ECOV2-B00206,1383,53,49,28286,53,102,53,29189,102,59,51,2,NA,NA,NA,NA,NA,NA
