pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,month,day_name,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts
405.652,11:51:03,13.7314,4.571656,1.4479,0.1399,1.8367419,13.713708,13.6711,38.6414,29.0755,3.3286,144.454,0,42663.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405.315,11:51:04,13.7314,4.571649,1.4467,0.1352,1.8366911,13.713708,13.6712,38.6415,29.0755,3.3219,144.166,0,42664.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.669,11:51:05,13.7317,4.57165,1.4467,0.1387,1.8365384,13.714392,13.6716,38.6414,29.0754,3.3277,144.414,0,42665.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.382,11:51:06,13.7317,4.571633,1.447,0.1419,1.8364367,13.714392,13.6717,38.6414,29.0754,3.3256,144.326,0,42666.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.424,11:51:07,13.7317,4.571639,1.4464,0.1396,1.8365384,13.715075,13.6717,38.6414,29.0754,3.3215,144.147,0,42667.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.367,11:51:08,13.7316,4.571625,1.4461,0.1237,1.8364876,13.713708,13.6716,38.6414,29.0754,3.3257,144.33,0,42668.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.272,11:51:09,13.7317,4.57162,1.4466,0.1263,1.8367419,13.714392,13.6717,38.6413,29.0753,3.3275,144.408,0,42669.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.218,11:51:10,13.7318,4.571623,1.4468,0.1298,1.8367419,13.715075,13.6718,38.6413,29.0752,3.3292,144.48,0,42670.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.053,11:51:11,13.7318,4.571628,1.4472,0.1254,1.8364876,13.713708,13.6718,38.6414,29.0753,3.3298,144.507,0,42671.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403.8,11:51:12,13.7319,4.57163,1.4475,0.1407,1.8363858,13.715759,13.672,38.6414,29.0753,3.3338,144.68,0,42672.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403.627,11:51:13,13.732,4.571641,1.4483,0.1476,1.8364876,13.715075,13.6721,38.6415,29.0753,3.3286,144.456,0,42673.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403.22,11:51:14,13.7322,4.571641,1.4469,0.1533,1.8360805,13.713708,13.6723,38.6415,29.0753,3.3226,144.195,0,42674.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402.789,11:51:15,13.7325,4.571644,1.4475,0.1461,1.8365384,13.715075,13.6727,38.6414,29.0752,3.3332,144.654,0,42675.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402.736,11:51:16,13.7327,4.571672,1.4483,0.133,1.8366402,13.715075,13.6729,38.6414,29.0751,3.3368,144.813,0,42676.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402.754,11:51:17,13.7327,4.571677,1.449,0.1325,1.8363858,13.713708,13.6729,38.6415,29.0751,3.335,144.735,0,42677.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402.4,11:51:18,13.733,4.571693,1.4489,0.1334,1.8363858,13.714392,13.6733,38.6416,29.0752,3.3305,144.536,0,42678.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401.773,11:51:19,13.733,4.571655,1.4484,0.1332,1.8363349,13.713708,13.6734,38.6414,29.075,3.3339,144.687,0,42679.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401.159,11:51:20,13.7329,4.571623,1.4497,0.1409,1.8363349,13.713708,13.6734,38.6415,29.0751,3.3357,144.763,0,42680.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400.756,11:51:21,13.7334,4.571652,1.4486,0.1334,1.8364367,13.713708,13.6739,38.6415,29.0749,3.3219,144.166,0,42681.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400.231,11:51:22,13.7337,4.571677,1.4476,0.1339,1.8363858,13.715759,13.6743,38.6416,29.075,3.3343,144.701,0,42682.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
399.938,11:51:23,13.7345,4.571747,1.4502,0.1378,1.836284,13.713708,13.6751,38.6416,29.0748,3.3475,145.274,0,42683.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400.123,11:51:24,13.7345,4.571762,1.4506,0.1293,1.8363349,13.715075,13.6751,38.6416,29.0748,3.3352,144.743,0,42684.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
399.769,11:51:25,13.7348,4.571782,1.4498,0.1184,1.836284,13.715075,13.6754,38.6418,29.0748,3.3343,144.704,0,42685.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398.905,11:51:26,13.7352,4.57175,1.4508,0.1231,1.8361823,13.713708,13.676,38.6414,29.0745,3.3491,145.344,0,42686.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398.402,11:51:27,13.7351,4.571735,1.4523,0.143,1.8362332,13.715759,13.676,38.6415,29.0746,3.3415,145.014,0,42687.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398.02,11:51:28,13.7351,4.571708,1.451,0.1431,1.8363349,13.714392,13.6761,38.6415,29.0745,3.3338,144.683,0,42688.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397.258,11:51:29,13.7351,4.571656,1.4514,0.1422,1.8358771,13.716442,13.6762,38.6413,29.0744,3.3447,145.156,0,42689.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396.821,11:51:30,13.735,4.571614,1.4521,0.1558,1.8357753,13.715075,13.6761,38.6413,29.0743,3.3448,145.157,0,42690.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396.698,11:51:31,13.7349,4.571607,1.4525,0.1524,1.8360806,13.715759,13.676,38.6413,29.0743,3.3388,144.897,0,42691.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396.306,11:51:32,13.735,4.571594,1.4513,0.1462,1.8358262,13.715075,13.6762,38.6413,29.0743,3.3394,144.923,0,42692.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.695,11:51:33,13.7349,4.571553,1.4526,0.1544,1.8354701,13.716442,13.6761,38.6413,29.0743,3.3519,145.465,0,42693.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.43,11:51:34,13.7349,4.57155,1.454,0.1608,1.8357753,13.715759,13.6762,38.6414,29.0744,3.3535,145.535,0,42694.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.105,11:51:35,13.7349,4.571535,1.4542,0.138,1.8352666,13.715759,13.6763,38.6413,29.0743,3.3449,145.161,0,42695.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.218,11:51:36,13.735,4.571489,1.4537,0.1451,1.8353683,13.715759,13.6765,38.6412,29.0742,3.3484,145.315,0,42696.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393.254,11:51:37,13.7348,4.571434,1.4547,0.1498,1.8349104,13.714392,13.6765,38.6413,29.0743,3.3562,145.655,0,42697.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392.714,11:51:38,13.7347,4.571395,1.4563,0.148,1.8354192,13.715075,13.6764,38.6413,29.0743,3.3631,145.953,0,42698.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392.233,11:51:39,13.7349,4.571391,1.4565,0.1423,1.8355718,13.71781,13.6767,38.6413,29.0742,3.3404,144.967,0,42699.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391.501,11:51:40,13.7357,4.571466,1.453,0.1481,1.8352157,13.71781,13.6777,38.6415,29.0741,3.3324,144.621,0,42700.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390.869,11:51:41,13.7369,4.571554,1.4543,0.1472,1.8353683,13.719177,13.6789,38.6414,29.0738,3.3679,146.16,0,42701.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391.011,11:51:42,13.737,4.571571,1.4584,0.136,1.8352666,13.715759,13.679,38.6414,29.0738,3.3738,146.416,0,42702.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391.263,11:51:43,13.7365,4.571533,1.458,0.1365,1.8353174,13.715075,13.6784,38.6414,29.0739,3.349,145.341,0,42703.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390.304,11:51:44,13.7376,4.571599,1.4562,0.1407,1.8353174,13.716442,13.6797,38.6414,29.0737,3.3466,145.235,0,42704.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388.942,11:51:45,13.7383,4.571622,1.4563,0.1568,1.8353174,13.717126,13.6806,38.6415,29.0736,3.3574,145.707,0,42705.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388.416,11:51:46,13.7383,4.571599,1.4577,0.1599,1.8348596,13.716442,13.6807,38.6416,29.0736,3.3689,146.204,0,42706.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388.402,11:51:47,13.7381,4.571593,1.4594,0.1603,1.8350631,13.719177,13.6805,38.6417,29.0737,3.3599,145.815,0,42707.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387.712,11:51:48,13.7397,4.571701,1.4572,0.1421,1.8352157,13.720544,13.6822,38.6414,29.0731,3.344,145.125,0,42708.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386.673,11:51:49,13.7402,4.571691,1.4569,0.1377,1.8349104,13.717126,13.6829,38.6412,29.0728,3.3589,145.772,0,42709.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386.031,11:51:50,13.7408,4.571721,1.4586,0.1267,1.8348596,13.71986,13.6835,38.6413,29.0727,3.3699,146.249,0,42710.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386.041,11:51:51,13.7405,4.571695,1.4597,0.134,1.8344526,13.723278,13.6832,38.6413,29.0728,3.3599,145.814,0,42711.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385.584,11:51:52,13.7417,4.571808,1.4583,0.1376,1.8346561,13.723962,13.6845,38.6413,29.0725,3.3484,145.315,0,42712.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384.72,11:51:53,13.743,4.571911,1.4571,0.1349,1.8345034,13.725329,13.6859,38.6414,29.0723,3.355,145.6,0,42713.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384.205,11:51:54,13.743,4.5719,1.4592,0.1349,1.8341982,13.722595,13.686,38.6415,29.0724,3.372,146.338,0,42714.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384.21,11:51:55,13.7435,4.571959,1.4604,0.1317,1.8339947,13.724645,13.6865,38.6415,29.0723,3.3672,146.131,0,42715.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383.962,11:51:56,13.7435,4.571952,1.4601,0.1345,1.8342491,13.72943,13.6866,38.6416,29.0723,3.3638,145.981,0,42716.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383.156,11:51:57,13.7433,4.571851,1.4614,0.1413,1.8340964,13.725329,13.6864,38.6413,29.0721,3.3826,146.801,0,42717.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382.268,11:51:58,13.7427,4.571738,1.4641,0.1469,1.8337403,13.72738,13.686,38.6412,29.0721,3.3769,146.553,0,42718.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381.501,11:51:59,13.7429,4.5717,1.4616,0.1463,1.833842,13.726696,13.6863,38.641,29.0719,3.3478,145.289,0,42719.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.333,11:52:00,13.744,4.571766,1.4591,0.1443,1.8338929,13.72738,13.6876,38.6409,29.0716,3.3573,145.702,0,42720.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379.599,11:52:01,13.7446,4.571793,1.462,0.1473,1.8339947,13.726696,13.6883,38.6409,29.0715,3.3902,147.13,0,42721.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.013,11:52:02,13.7446,4.571822,1.4646,0.1486,1.8338421,13.72738,13.6883,38.641,29.0715,3.3802,146.697,0,42722.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.34,11:52:03,13.7448,4.571838,1.4636,0.1418,1.8337403,13.728747,13.6883,38.6409,29.0714,3.3616,145.888,0,42723.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379.357,11:52:04,13.7446,4.571751,1.4618,0.1238,1.833842,13.728063,13.6883,38.6407,29.0712,3.3695,146.232,0,42724.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378.464,11:52:05,13.7449,4.571709,1.4642,0.1356,1.8336385,13.72943,13.6888,38.6403,29.0709,3.3904,147.14,0,42725.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378.205,11:52:06,13.7457,4.571773,1.4665,0.1326,1.8335368,13.728063,13.6897,38.6402,29.0706,3.3927,147.236,0,42726.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.768,11:52:07,13.7466,4.571861,1.4674,0.1239,1.8332824,13.72943,13.6906,38.6404,29.0705,3.376,146.511,0,42727.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376.661,11:52:08,13.7494,4.572143,1.4637,0.1315,1.8331298,13.730114,13.6935,38.6408,29.0702,3.3557,145.631,0,42728.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375.457,11:52:09,13.7509,4.572257,1.4634,0.1387,1.8328245,13.730114,13.6952,38.6409,29.0699,3.3761,146.52,0,42729.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375.03,11:52:10,13.7514,4.572299,1.4653,0.1437,1.8328245,13.730798,13.6957,38.641,29.0699,3.3883,147.047,0,42730.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375.418,11:52:11,13.7508,4.572264,1.4668,0.1359,1.8324175,13.730114,13.6951,38.641,29.0701,3.3904,147.137,0,42731.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375.297,11:52:12,13.7517,4.572348,1.468,0.1394,1.8326719,13.730798,13.696,38.641,29.0699,3.3859,146.943,0,42732.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374.443,11:52:13,13.7529,4.572451,1.4668,0.1347,1.8325702,13.731481,13.6974,38.6411,29.0696,3.3711,146.299,0,42733.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373.525,11:52:14,13.7529,4.572399,1.4656,0.1305,1.8326719,13.730114,13.6975,38.641,29.0695,3.3766,146.539,0,42734.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372.851,11:52:15,13.7531,4.572386,1.4666,0.1215,1.832621,13.730798,13.6978,38.641,29.0695,3.3849,146.902,0,42735.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372.579,11:52:16,13.7538,4.572457,1.4674,0.1239,1.8325702,13.731481,13.6985,38.6411,29.0694,3.3904,147.139,0,42736.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372.291,11:52:17,13.7543,4.572498,1.4688,0.1409,1.8324175,13.733532,13.699,38.6412,29.0693,3.3924,147.224,0,42737.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371.807,11:52:18,13.7548,4.572511,1.4689,0.1465,1.8324175,13.735582,13.6996,38.641,29.0691,3.381,146.729,0,42738.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370.972,11:52:19,13.7549,4.57248,1.4673,0.1549,1.8320105,13.735582,13.6999,38.6409,29.0689,3.3747,146.459,0,42739.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370.103,11:52:20,13.755,4.572423,1.4678,0.147,1.8323667,13.734215,13.7,38.6407,29.0688,3.3958,147.371,0,42740.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369.864,11:52:21,13.7566,4.572622,1.4706,0.1472,1.8323667,13.734215,13.7017,38.6411,29.0687,3.4046,147.753,0,42741.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369.76,11:52:22,13.7573,4.572696,1.4716,0.1495,1.8321632,13.736266,13.7024,38.6411,29.0686,3.3941,147.297,0,42742.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368.955,11:52:23,13.7586,4.57282,1.4703,0.1548,1.8317562,13.739684,13.7039,38.6413,29.0684,3.3755,146.49,0,42743.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367.798,11:52:24,13.7596,4.572881,1.468,0.154,1.8323667,13.736266,13.705,38.6415,29.0683,3.3754,146.487,0,42744.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
