pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
1.709,9H 0M 13.4789999999994S,13.9453,4.500567,2.9771,0.424,1.5607449,13.928269,13.945,37.9342,28.4688,4.6887,203.599,0,32413.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.742,9H 0M 14.4789999999994S,13.9398,4.500178,2.9762,0.4201,1.5607957,13.930318,13.9395,37.9359,28.4713,4.6845,203.417,0,32414.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.76,9H 0M 15.4789999999994S,13.9462,4.500731,2.9754,0.4215,1.5613554,13.928952,13.9459,37.9348,28.4691,4.6848,203.431,0,32415.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.769,9H 0M 16.4789999999994S,13.9415,4.500184,2.976,0.4153,1.5607957,13.927586,13.9412,37.9344,28.4698,4.6896,203.639,0,32416.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.764,9H 0M 17.4789999999994S,13.9385,4.49986,2.977,0.4052,1.5613554,13.929635,13.9382,37.9343,28.4703,4.69,203.659,0,32417.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.758,9H 0M 18.4789999999994S,13.9412,4.500267,2.9768,0.4205,1.5614062,13.926903,13.9409,37.9354,28.4706,4.6884,203.589,0,32418.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.721,9H 0M 19.4789999999994S,13.9435,4.500451,2.9769,0.4288,1.5610501,13.927586,13.9432,37.9349,28.4697,4.6869,203.524,0,32419.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.751,9H 0M 20.4789999999994S,13.9444,4.500517,2.9757,0.4357,1.5612027,13.926903,13.9441,37.9346,28.4693,4.6825,203.333,0,32420.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.809,9H 0M 21.4789999999994S,13.945,4.500589,2.9748,0.4176,1.5605414,13.927586,13.9447,37.9347,28.4692,4.6825,203.33,0,32421.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.74,9H 0M 22.4789999999994S,13.9437,4.500391,2.975,0.4143,1.5612027,13.926903,13.9434,37.9341,28.4691,4.6871,203.53,0,32422.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.758,9H 0M 23.4789999999994S,13.9426,4.500323,2.9759,0.4178,1.5612536,13.926903,13.9423,37.9345,28.4696,4.6882,203.579,0,32423.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.662,9H 0M 24.4789999999994S,13.9465,4.500738,2.9761,0.443,1.5611519,13.926903,13.9463,37.9347,28.4689,4.6862,203.491,0,32424.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.764,9H 0M 25.4789999999994S,13.9474,4.500763,2.9757,0.446,1.5612027,13.92622,13.9471,37.934,28.4681,4.6848,203.434,0,32425.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.881,9H 0M 26.4789999999994S,13.9473,4.5008,2.9757,0.4414,1.5612536,13.926903,13.947,37.9344,28.4685,4.6851,203.446,0,32426.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.648,9H 0M 27.4789999999994S,13.947,4.500751,2.9753,0.434,1.5608466,13.925537,13.9468,37.9343,28.4685,4.6824,203.326,0,32427.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.72,9H 0M 28.4789999999994S,13.9448,4.500523,2.9744,0.4332,1.5609992,13.925537,13.9446,37.9343,28.469,4.6825,203.332,0,32428.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.829,9H 0M 29.4789999999994S,13.9424,4.50023,2.9746,0.4209,1.5610501,13.926903,13.9421,37.9338,28.4691,4.6862,203.495,0,32429.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.674,9H 0M 30.4789999999994S,13.9418,4.500125,2.9756,0.4125,1.5612536,13.926903,13.9416,37.9335,28.469,4.6851,203.443,0,32430.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.814,9H 0M 31.4789999999994S,13.9424,4.500218,2.9746,0.4145,1.5612536,13.926903,13.9422,37.9337,28.469,4.6834,203.373,0,32431.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.161,9H 0M 32.4789999999994S,13.9531,4.501586,2.9749,0.4247,1.5612027,13.92622,13.9528,37.9359,28.4685,4.6844,203.416,0,32432.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.402,9H 0M 33.4789999999994S,13.959,4.502189,2.9754,0.4284,1.5612027,13.927586,13.9586,37.9357,28.467,4.6858,203.477,0,32433.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.831,9H 0M 34.4789999999994S,13.9546,4.501671,2.9755,0.4235,1.5612027,13.938514,13.9542,37.9349,28.4674,4.6847,203.429,0,32434.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.157,9H 0M 35.4789999999994S,13.9542,4.501648,2.9757,0.4401,1.5608466,13.932367,13.9537,37.935,28.4675,4.6879,203.566,0,32435.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.37,9H 0M 36.4789999999994S,13.9562,4.501906,2.9764,0.4414,1.5614062,13.933733,13.9557,37.9354,28.4674,4.6879,203.566,0,32436.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.727,9H 0M 37.4789999999994S,13.9547,4.501721,2.9763,0.4521,1.5614062,13.932367,13.9542,37.9349,28.4674,4.6868,203.519,0,32437.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
4.102,9H 0M 38.4789999999994S,13.9557,4.501865,2.9761,0.434,1.5617115,13.933733,13.9551,37.9352,28.4674,4.6876,203.553,0,32438.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
4.505,9H 0M 39.4789999999994S,13.9542,4.501647,2.9768,0.4181,1.5615589,13.934416,13.9535,37.9344,28.4672,4.6908,203.693,0,32439.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
4.928,9H 0M 40.4789999999994S,13.9534,4.501584,2.977,0.4313,1.5616606,13.931001,13.9527,37.9344,28.4673,4.689,203.613,0,32440.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
5.193,9H 0M 41.4789999999994S,13.954,4.501624,2.9767,0.4295,1.5618132,13.931684,13.9532,37.934,28.4669,4.6882,203.58,0,32441.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
5.448,9H 0M 42.4789999999994S,13.9524,4.501447,2.9763,0.4407,1.5616606,13.932367,13.9515,37.9339,28.4672,4.6887,203.6,0,32442.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
5.907,9H 0M 43.4789999999994S,13.9509,4.501281,2.977,0.4372,1.5613554,13.93305,13.95,37.9335,28.4672,4.6935,203.809,0,32443.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
6.263,9H 0M 44.4789999999994S,13.9522,4.501492,2.9781,0.4158,1.5613554,13.933733,13.9513,37.9341,28.4674,4.6939,203.829,0,32444.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
6.715,9H 0M 45.4789999999994S,13.9563,4.502116,2.9777,0.4299,1.5613554,13.932367,13.9553,37.9357,28.4677,4.6902,203.669,0,32445.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
7.174,9H 0M 46.4789999999994S,13.958,4.502291,2.9774,0.4229,1.5612027,13.947393,13.957,37.9355,28.4672,4.6904,203.676,0,32446.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
7.365,9H 0M 47.4789999999994S,13.959,4.502518,2.977,0.4136,1.5613553,13.944661,13.9579,37.9366,28.4678,4.6902,203.665,0,32447.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
7.883,9H 0M 48.4789999999994S,13.9611,4.50273,2.977,0.4113,1.561508,13.943295,13.9599,37.9363,28.4672,4.6896,203.641,0,32448.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8.389,9H 0M 49.4789999999994S,13.9685,4.503752,2.9767,0.4199,1.5618132,13.941929,13.9672,37.9384,28.4673,4.6887,203.599,0,32449.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8.596,9H 0M 50.4789999999994S,13.9674,4.503589,2.9766,0.441,1.5614062,13.943978,13.9661,37.9379,28.4671,4.6884,203.59,0,32450.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8.954,9H 0M 51.4789999999994S,13.9734,4.504432,2.9759,0.4329,1.5614571,13.943978,13.9721,37.9397,28.4672,4.686,203.482,0,32451.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
9.534,9H 0M 52.4789999999994S,13.971,4.50408,2.9755,0.415,1.5613554,13.943978,13.9696,37.9385,28.4669,4.6858,203.474,0,32452.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.047,9H 0M 53.4789999999994S,13.9604,4.502736,2.9751,0.409,1.5613045,13.94671,13.9589,37.9361,28.4672,4.6868,203.519,0,32453.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.433,9H 0M 54.4789999999994S,13.9624,4.503004,2.9748,0.4154,1.5617115,13.94671,13.9609,37.9364,28.4671,4.6874,203.547,0,32454.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.542,9H 0M 55.4789999999994S,13.9628,4.503109,2.975,0.4233,1.5618132,13.946027,13.9613,37.937,28.4674,4.6871,203.53,0,32455.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.995,9H 0M 56.4789999999994S,13.9709,4.504239,2.9744,0.4153,1.5618641,13.948076,13.9693,37.9395,28.4676,4.6839,203.391,0,32456.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
11.592,9H 0M 57.4789999999994S,13.9852,4.506131,2.9734,0.4139,1.5616606,13.95354,13.9834,37.9429,28.4673,4.6789,203.176,0,32457.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
11.856,9H 0M 58.4789999999994S,13.9841,4.506071,2.9722,0.4105,1.5619659,13.952174,13.9824,37.9433,28.4678,4.6773,203.108,0,32458.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.16,9H 0M 59.4789999999994S,13.9936,4.507481,2.9709,0.406,1.5619659,13.954906,13.9918,37.9471,28.4687,4.6733,202.931,0,32459.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.409,9H 1M 0.47899999999936S,14.0038,4.508798,2.9703,0.4226,1.5613045,13.966516,14.002,37.9493,28.4682,4.672,202.874,0,32460.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.788,9H 1M 1.47899999999936S,14.0053,4.509065,2.9683,0.4162,1.5613045,13.976077,14.0034,37.9502,28.4686,4.6639,202.525,0,32461.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
13.109,9H 1M 2.47899999999936S,14.0083,4.509501,2.9659,0.4075,1.5611519,13.990417,14.0064,37.9512,28.4687,4.6605,202.376,0,32462.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
13.43,9H 1M 3.47899999999936S,13.9963,4.507681,2.965,0.4067,1.5614571,13.991783,13.9943,37.9457,28.4671,4.6647,202.558,0,32463.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
13.905,9H 1M 4.47899999999936S,13.9922,4.507314,2.9649,0.3997,1.5618641,13.987003,13.9902,37.9461,28.4683,4.6634,202.503,0,32464.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.4,9H 1M 5.47899999999936S,14.0081,4.509457,2.9634,0.3909,1.5621185,13.982906,14.006,37.9504,28.4682,4.6577,202.255,0,32465.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.45,9H 1M 6.47899999999936S,14.0105,4.509875,2.9628,0.4068,1.5621693,13.980857,14.0084,37.952,28.4689,4.6613,202.41,0,32466.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.827,9H 1M 7.47899999999936S,14.0017,4.508472,2.9638,0.4094,1.5621185,13.987686,13.9995,37.9472,28.4671,4.6644,202.546,0,32467.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.217,9H 1M 8.47899999999936S,13.9864,4.506435,2.9632,0.4088,1.5624237,13.983589,13.9841,37.943,28.4672,4.6604,202.373,0,32468.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.464,9H 1M 9.47899999999936S,13.9828,4.505961,2.9621,0.4202,1.5625255,13.969931,13.9805,37.9419,28.4671,4.6631,202.489,0,32469.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.845,9H 1M 10.4789999999994S,13.9702,4.504081,2.9636,0.4214,1.5627799,13.969248,13.9679,37.9365,28.4656,4.6689,202.743,0,32470.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
16.284,9H 1M 11.4789999999994S,13.9591,4.50277,2.9629,0.4113,1.5624237,13.964467,13.9567,37.9348,28.4668,4.664,202.53,0,32471.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
16.584,9H 1M 12.4789999999994S,13.9607,4.502997,2.9624,0.4032,1.5626272,13.947393,13.9582,37.9353,28.4668,4.6674,202.676,0,32472.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
16.88,9H 1M 13.4789999999994S,13.9613,4.503057,2.9636,0.417,1.5626781,13.945344,13.9588,37.9352,28.4666,4.6688,202.735,0,32473.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
17.178,9H 1M 14.4789999999994S,13.9702,4.504552,2.9623,0.4117,1.5620676,13.959687,13.9676,37.9404,28.4687,4.6588,202.301,0,32474.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
17.638,9H 1M 15.4789999999994S,14.0199,4.511417,2.9598,0.4087,1.5621185,13.963783,14.0173,37.9558,28.4699,4.6482,201.842,0,32475.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
18.026,9H 1M 16.4789999999994S,14.0189,4.511327,2.9579,0.3984,1.5614062,13.99588,14.0162,37.9558,28.4701,4.648,201.836,0,32476.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
18.259,9H 1M 17.4789999999994S,14.0331,4.513281,2.9577,0.3949,1.5622202,13.996563,14.0304,37.96,28.4703,4.6488,201.867,0,32477.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
18.444,9H 1M 18.4789999999994S,14.0336,4.513142,2.9571,0.4051,1.5620167,14.004758,14.0309,37.9582,28.4688,4.6439,201.658,0,32478.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
18.886,9H 1M 19.4789999999994S,14.0524,4.516307,2.9548,0.417,1.5624746,13.998612,14.0496,37.9692,28.4733,4.6359,201.307,0,32479.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
19.286,9H 1M 20.4789999999994S,14.0624,4.517397,2.9539,0.4034,1.5624746,14.015683,14.0595,37.9695,28.4714,4.6366,201.34,0,32480.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
19.736,9H 1M 21.4789999999994S,14.0674,4.518234,2.9522,0.4007,1.5619658,14.036849,14.0645,37.9722,28.4724,4.6293,201.019,0,32481.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
20.096,9H 1M 22.4789999999994S,14.0599,4.517164,2.9501,0.3743,1.5624237,14.025925,14.0569,37.9694,28.471800000000002,4.6274,200.938,0,32482.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
20.239,9H 1M 23.4789999999994S,14.0646,4.517728,2.9495,0.3726,1.5627798,14.026607,14.0616,37.97,28.4713,4.6305,201.073,0,32483.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
20.621,9H 1M 24.4789999999994S,14.0677,4.51822,2.9494,0.3845,1.5623729,14.028656,14.0647,37.9714,28.4717,4.6279,200.961,0,32484.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
20.982,9H 1M 25.4789999999994S,14.081,4.520378,2.9483,0.3928,1.562322,14.043676,14.0779,37.9785,28.4743,4.6247,200.82,0,32485.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
21.661,9H 1M 26.4789999999994S,14.0873,4.521086,2.9481,0.3732,1.5625764,14.047773,14.0841,37.9786,28.4731,4.6251,200.838,0,32486.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
22.338,9H 1M 27.4789999999994S,14.0928,4.521892,2.9473,0.366,1.5628307,14.055966,14.0895,37.9805,28.4734,4.6213,200.673,0,32487.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
