pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
491.132,9H 22M 0.47899999999936S,13.8866,4.595281,2.2125,0.1514,1.8357244,13.863374,13.813,38.6711,29.068,3.3194,144.056,0,33720.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
490.091,9H 22M 1.47899999999936S,13.8848,4.595034,2.213,0.1552,1.835877,13.866789,13.8113,38.6711,29.0684,3.3193,144.053,0,33721.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
488.884,9H 22M 2.47899999999936S,13.8906,4.595757,2.2136,0.1364,1.8359788,13.869522,13.8173,38.6726,29.0683,3.3183,144.009,0,33722.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
487.859,9H 22M 3.47899999999936S,13.8984,4.596549,2.2136,0.1292,1.8355718,13.872255,13.8252,38.6728,29.0667,3.3173,143.965,0,33723.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
487.087,9H 22M 4.47899999999936S,13.8981,4.596471,2.2138,0.1411,1.8354701,13.874987,13.8251,38.6726,29.0666,3.3158,143.901,0,33724.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
486.161,9H 22M 5.47899999999936S,13.8939,4.595903,2.2133,0.1451,1.8353174,13.868839,13.821,38.6719,29.0669,3.315,143.865,0,33725.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
484.772,9H 22M 6.47899999999936S,13.8971,4.596257,2.2133,0.1309,1.8353683,13.874987,13.8244,38.6726,29.0667,3.3154,143.881,0,33726.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
483.441,9H 22M 7.47899999999936S,13.8978,4.596226,2.2139,0.1453,1.8350631,13.878403,13.8253,38.6723,29.0663,3.3164,143.928,0,33727.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
482.393,9H 22M 8.47899999999936S,13.8971,4.59609,2.2138,0.1612,1.8350122,13.878403,13.8248,38.6721,29.0663,3.3157,143.895,0,33728.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
481.398,9H 22M 9.47899999999936S,13.8952,4.595835,2.2144,0.1555,1.8350631,13.878403,13.823,38.6721,29.0666,3.318,143.995,0,33729.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
480.127,9H 22M 10.4789999999994S,13.8965,4.595922,2.215,0.146,1.8345034,13.878403,13.8245,38.6722,29.0664,3.3171,143.958,0,33730.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
479.214,9H 22M 11.4789999999994S,13.8963,4.595843,2.2145,0.1399,1.8347578,13.878403,13.8245,38.672,29.0662,3.3122,143.745,0,33731.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
478.484,9H 22M 12.4789999999994S,13.8959,4.595767,2.2136,0.1445,1.8346561,13.87772,13.8241,38.672,29.0663,3.31,143.65,0,33732.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
477.119,9H 22M 13.4789999999994S,13.8961,4.595725,2.2127,0.1439,1.8347069,13.878403,13.8246,38.672,29.0662,3.3097,143.638,0,33733.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
475.905,9H 22M 14.4789999999994S,13.8964,4.595687,2.2136,0.1379,1.8345543,13.879769,13.8251,38.6719,29.066,3.3161,143.912,0,33734.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
474.867,9H 22M 15.4789999999994S,13.8967,4.595658,2.2146,0.1407,1.8347578,13.87772,13.8255,38.6718,29.0659,3.3164,143.927,0,33735.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
473.657,9H 22M 16.4789999999994S,13.8964,4.595578,2.2152,0.1432,1.8345034,13.879769,13.8255,38.6718,29.0659,3.3146,143.847,0,33736.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
472.639,9H 22M 17.4789999999994S,13.8963,4.595481,2.2151,0.1463,1.8342999,13.878403,13.8255,38.6715,29.0656,3.3139,143.82,0,33737.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
471.654,9H 22M 18.4789999999994S,13.896,4.595383,2.2155,0.1455,1.8346052,13.87772,13.8253,38.6713,29.0655,3.317,143.953,0,33738.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
470.497,9H 22M 19.4789999999994S,13.8959,4.595318,2.2165,0.1431,1.8342491,13.87772,13.8254,38.6713,29.0655,3.3173,143.964,0,33739.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
469.205,9H 22M 20.4789999999994S,13.898,4.59549,2.2164,0.1411,1.8344017,13.87772,13.8277,38.6714,29.0651,3.3153,143.879,0,33740.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
468.276,9H 22M 21.4789999999994S,13.8982,4.595454,2.2167,0.151,1.8343508,13.878403,13.8281,38.6712,29.0649,3.3167,143.941,0,33741.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
467.52,9H 22M 22.4789999999994S,13.8983,4.595467,2.2172,0.1422,1.8339438,13.879769,13.8282,38.6716,29.0651,3.317,143.954,0,33742.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
466.19,9H 22M 23.4789999999994S,13.9031,4.59597,2.2173,0.142,1.8342491,13.878403,13.8332,38.6721,29.0644,3.3164,143.927,0,33743.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
464.798,9H 22M 24.4789999999994S,13.9083,4.5965,2.2178,0.1417,1.8338421,13.885234,13.8386,38.6726,29.0636,3.3167,143.94,0,33744.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
463.713,9H 22M 25.4789999999994S,13.9089,4.596526,2.2182,0.1459,1.8337912,13.890699,13.8394,38.6726,29.0635,3.3178,143.988,0,33745.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
462.492,9H 22M 26.4789999999994S,13.9101,4.596584,2.219,0.1487,1.8332824,13.891383,13.8408,38.6725,29.0631,3.3199,144.079,0,33746.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
461.652,9H 22M 27.4789999999994S,13.9087,4.59637,2.22,0.1481,1.8333842,13.890699,13.8395,38.6722,29.0632,3.3218,144.163,0,33747.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
460.515,9H 22M 28.4789999999994S,13.915,4.59715,2.2208,0.1423,1.833435,13.891382,13.846,38.6738,29.063,3.3211,144.129,0,33748.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
459.331,9H 22M 29.4789999999994S,13.9292,4.598757,2.2206,0.1451,1.8334859,13.894115,13.8602,38.6753,29.0611,3.3167,143.939,0,33749.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
458.329,9H 22M 30.4789999999994S,13.9244,4.598205,2.2206,0.1385,1.8329263,13.902996,13.8557,38.6753,29.062,3.3168,143.943,0,33750.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
456.975,9H 22M 31.4789999999994S,13.9406,4.600182,2.2201,0.1401,1.8327228,13.91051,13.872,38.6783,29.0609,3.3148,143.859,0,33751.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
455.833,9H 22M 32.4789999999994S,13.9484,4.600933,2.2207,0.1462,1.8324176,13.918023,13.88,38.6781,29.0589,3.3175,143.978,0,33752.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
454.938,9H 22M 33.4789999999994S,13.9378,4.599667,2.2215,0.1419,1.8323158,13.92622,13.8695,38.6771,29.0605,3.3206,144.112,0,33753.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
453.942,9H 22M 34.4789999999994S,13.9475,4.600817,2.2227,0.1503,1.8321632,13.927586,13.8793,38.6787,29.0596,3.3225,144.194,0,33754.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
452.827,9H 22M 35.4789999999994S,13.9622,4.602693,2.2238,0.143,1.8316035,13.926903,13.8942,38.6821,29.059,3.3197,144.073,0,33755.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
451.759,9H 22M 36.4789999999994S,13.9703,4.603626,2.2231,0.1494,1.8316544,13.930318,13.9025,38.6832,29.0581,3.3149,143.865,0,33756.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
450.53,9H 22M 37.4789999999994S,13.9728,4.603897,2.2228,0.1501,1.8315527,13.937831,13.9051,38.6838,29.058,3.3174,143.97,0,33757.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
449.314,9H 22M 38.4789999999994S,13.9804,4.604804,2.2242,0.1484,1.8315018,13.933733,13.9129,38.6853,29.0574,3.3199,144.08,0,33758.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
448.216,9H 22M 39.4789999999994S,13.9804,4.60469,2.2241,0.1582,1.8308913,13.949442,13.913,38.6848,29.057,3.3173,143.969,0,33759.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
447.117,9H 22M 40.4789999999994S,13.9796,4.604603,2.2247,0.1496,1.8308913,13.952857,13.9124,38.6852,29.0574,3.3203,144.098,0,33760.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
446.154,9H 22M 41.4789999999994S,13.9805,4.604629,2.2258,0.1414,1.8306369,13.949442,13.9135,38.685,29.057,3.3234,144.234,0,33761.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
445.415,9H 22M 42.4789999999994S,13.9747,4.603858,2.2268,0.1418,1.8308404,13.94671,13.9077,38.6839,29.0574,3.3237,144.246,0,33762.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
444.264,9H 22M 43.4789999999994S,13.9846,4.605111,2.2268,0.1384,1.8307387,13.94671,13.9178,38.6863,29.0571,3.32,144.085,0,33763.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
442.797,9H 22M 44.4789999999994S,13.9894,4.605658,2.2269,0.1518,1.8304843,13.957638,13.9228,38.6872,29.0568,3.3212,144.135,0,33764.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
441.582,9H 22M 45.4789999999994S,13.99,4.605632,2.2274,0.1574,1.830179,13.963102,13.9236,38.6869,29.0563,3.3212,144.137,0,33765.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
440.677,9H 22M 46.4789999999994S,13.9828,4.604671,2.2275,0.1516,1.8302808,13.961736,13.9166,38.6855,29.0568,3.3215,144.152,0,33766.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
439.489,9H 22M 47.4789999999994S,13.9891,4.605474,2.2279,0.1549,1.8302299,13.968565,13.923,38.6873,29.0568,3.3216,144.152,0,33767.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
438.379,9H 22M 48.4789999999994S,13.9928,4.605845,2.228,0.1514,1.8299755,13.96515,13.9268,38.6876,29.0562,3.3207,144.115,0,33768.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
437.704,9H 22M 49.4789999999994S,13.9887,4.605258,2.2284,0.1456,1.8299247,13.968565,13.9229,38.6864,29.0561,3.3229,144.211,0,33769.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
436.545,9H 22M 50.4789999999994S,13.9915,4.605618,2.2289,0.1442,1.8301282,13.973345,13.9259,38.6875,29.0563,3.3224,144.19,0,33770.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
435.031,9H 22M 51.4789999999994S,13.9939,4.605814,2.2294,0.1459,1.8298738,13.971979,13.9284,38.6877,29.0559,3.3237,144.245,0,33771.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
434.085,9H 22M 52.4789999999994S,13.9931,4.605665,2.2299,0.1365,1.829772,13.974028,13.9278,38.6875,29.0559,3.3225,144.191,0,33772.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
433.243,9H 22M 53.4789999999994S,13.9926,4.605551,2.2296,0.1233,1.8297212,13.974711,13.9275,38.6872,29.0558,3.3195,144.062,0,33773.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
431.999,9H 22M 54.4789999999994S,13.9946,4.605733,2.229,0.1283,1.8295686,13.971979,13.9296,38.6875,29.0555,3.32,144.084,0,33774.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
430.88,9H 22M 55.4789999999994S,13.9973,4.605942,2.23,0.1395,1.8295177,13.974028,13.9325,38.6872,29.0547,3.3242,144.269,0,33775.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
429.713,9H 22M 56.4789999999994S,13.9972,4.605873,2.2307,0.1364,1.8296703,13.976077,13.9325,38.6873,29.0547,3.3235,144.237,0,33776.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
428.423,9H 22M 57.4789999999994S,13.9995,4.60612,2.231,0.1259,1.8293651,13.975394,13.935,38.6878,29.0546,3.3223,144.185,0,33777.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
427.433,9H 22M 58.4789999999994S,14.001,4.606248,2.231,0.1357,1.8290598,13.974028,13.9367,38.688,29.0543,3.3207,144.115,0,33778.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
426.706,9H 22M 59.4789999999994S,13.999,4.605987,2.2308,0.1422,1.8289581,13.976077,13.9348,38.6879,29.0546,3.3211,144.134,0,33779.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
425.569,9H 23M 0.47899999999936S,14.0007,4.606139,2.2311,0.1428,1.8289072,13.976077,13.9367,38.6881,29.0544,3.3217,144.158,0,33780.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
424.44,9H 23M 1.47899999999936S,14.0045,4.606534,2.2314,0.1362,1.8289581,13.977443,13.9407,38.6884,29.0538,3.3243,144.273,0,33781.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
423.251,9H 23M 2.47899999999936S,14.0052,4.606553,2.2331,0.1407,1.8289581,13.980857,13.9415,38.6885,29.0537,3.3264,144.365,0,33782.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
421.978,9H 23M 3.47899999999936S,14.0072,4.606751,2.2329,0.1396,1.8289072,13.978808,13.9437,38.6889,29.0535,3.3219,144.168,0,33783.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
