pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
239.147,10H 9M 21.4789999999994S,13.8063,4.568048,2.3474,0.1512,1.8106939,13.795044,13.7708,38.6061,29.0267,3.5046,152.103,0,36561.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
238.645,10H 9M 22.4789999999994S,13.8081,4.56843,2.3479,0.1646,1.8084045,13.795727,13.7728,38.6081,29.0279,3.5063,152.174,0,36562.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
238.635,10H 9M 23.4789999999994S,13.8072,4.56827,2.3493,0.1582,1.8071835,13.795727,13.7719,38.6075,29.0276,3.5145,152.531,0,36563.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
237.893,10H 9M 24.4789999999994S,13.8047,4.567598,2.3526,0.163,1.8068274,13.792994,13.7695,38.604,29.0254,3.5236,152.926,0,36564.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
236.861,10H 9M 25.4789999999994S,13.798,4.566493,2.3553,0.162,1.805352,13.789577,13.763,38.6007,29.0242,3.5254,153.003,0,36565.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
236.569,10H 9M 26.4789999999994S,13.7999,4.566766,2.3563,0.1678,1.8037241,13.784793,13.7649,38.6015,29.0245,3.5289,153.156,0,36566.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
236.497,10H 9M 27.4789999999994S,13.7997,4.566746,2.3606,0.1594,1.8022996,13.784793,13.7647,38.6016,29.0245,3.5488,154.019,0,36567.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
235.664,10H 9M 28.4789999999994S,13.7766,4.562923,2.3668,0.1537,1.8018926,13.78206,13.7418,38.5889,29.0196,3.5605,154.528,0,36568.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
234.603,10H 9M 29.4789999999994S,13.7715,4.562428,2.3706,0.1682,1.8006207,13.778643,13.7369,38.5898,29.0214,3.5649,154.718,0,36569.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
234.239,10H 9M 30.4789999999994S,13.7777,4.563243,2.3742,0.184,1.7985857,13.771808,13.7431,38.5915,29.0214,3.5734,155.085,0,36570.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
