pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
1.522,9H 46M 35.4789999999994S,13.513,4.488786,2.9337,0.5475,1.5643061,13.494856,13.5128,38.2536,28.8086,4.6338,201.148,0,35195.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.824,9H 46M 36.4789999999994S,13.5127,4.488758,2.9339,0.5423,1.5640517,13.494172,13.5124,38.2535,28.8087,4.6323,201.085,0,35196.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.879,9H 46M 37.4789999999994S,13.5091,4.488306,2.9329,0.5426,1.5641535,13.49554,13.5088,38.2528,28.8089,4.6263,200.827,0,35197.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.447,9H 46M 38.4789999999994S,13.5112,4.48859,2.9304,0.5297,1.5640008,13.496909,13.511,38.2536,28.809,4.6181,200.47,0,35198.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.482,9H 46M 39.4789999999994S,13.5111,4.488547,2.9279,0.5238,1.5640008,13.493487,13.5109,38.2532,28.8087,4.6165,200.401,0,35199.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.933,9H 46M 40.4789999999994S,13.5097,4.488408,2.928,0.5342,1.5642043,13.492803,13.5094,38.2531,28.809,4.6219,200.633,0,35200.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.952,9H 46M 41.4789999999994S,13.5082,4.488236,2.9272,0.5414,1.5645096,13.492803,13.5079,38.253,28.8092,4.6176,200.445,0,35201.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.563,9H 46M 42.4789999999994S,13.5095,4.488364,2.9269,0.5497,1.5642552,13.491435,13.5093,38.2531,28.809,4.6206,200.577,0,35202.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.516,9H 46M 43.4789999999994S,13.5089,4.488303,2.9277,0.5442,1.5642552,13.491435,13.5087,38.2531,28.8091,4.6229,200.677,0,35203.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.758,9H 46M 44.4789999999994S,13.5091,4.488343,2.9282,0.527,1.5641535,13.489382,13.5089,38.2531,28.8091,4.6215,200.618,0,35204.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.012,9H 46M 45.4789999999994S,13.5091,4.488351,2.9273,0.5454,1.5641026,13.492803,13.5088,38.2531,28.8091,4.619,200.509,0,35205.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.78,9H 46M 46.4789999999994S,13.5097,4.488381,2.9274,0.5628,1.5645096,13.486645,13.5094,38.253,28.8089,4.6196,200.535,0,35206.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.676,9H 46M 47.4789999999994S,13.5094,4.488378,2.9265,0.5622,1.564357,13.489382,13.5092,38.2532,28.8091,4.617,200.42,0,35207.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.122,9H 46M 48.4789999999994S,13.5098,4.488452,2.9272,0.5615,1.5645096,13.485276,13.5095,38.2533,28.8091,4.623,200.68,0,35208.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.639,9H 46M 49.4789999999994S,13.5107,4.48859,2.9275,0.5556,1.5646622,13.488013,13.5104,38.2535,28.8091,4.6183,200.479,0,35209.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.011,9H 46M 50.4789999999994S,13.5114,4.488672,2.9256,0.5419,1.5646622,13.489382,13.511,38.2534,28.8089,4.6107,200.149,0,35210.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.344,9H 46M 51.4789999999994S,13.5116,4.488703,2.9238,0.5478,1.5648657,13.488698,13.5111,38.2534,28.8088,4.6103,200.13,0,35211.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.664,9H 46M 52.4789999999994S,13.5117,4.488725,2.9232,0.553,1.5647131,13.49075,13.5112,38.2534,28.8088,4.611,200.16,0,35212.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
4.485,9H 46M 53.4789999999994S,13.5121,4.488825,2.9226,0.552,1.5646113,13.488698,13.5115,38.2535,28.8088,4.6107,200.147,0,35213.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
5.529,9H 46M 54.4789999999994S,13.5103,4.48864,2.9228,0.5487,1.5649166,13.491435,13.5095,38.2531,28.809,4.6147,200.322,0,35214.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
5.76,9H 46M 55.4789999999994S,13.5092,4.488532,2.9235,0.5719,1.5648657,13.494172,13.5084,38.253,28.8091,4.6146,200.315,0,35215.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
5.858,9H 46M 56.4789999999994S,13.507,4.488302,2.9225,0.5694,1.5649675,13.494172,13.5061,38.253,28.8097,4.6086,200.056,0,35216.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
6.721,9H 46M 57.4789999999994S,13.5071,4.488362,2.9208,0.5513,1.5649166,13.490066,13.5061,38.2531,28.8097,4.6047,199.886,0,35217.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
7.725,9H 46M 58.4789999999994S,13.5054,4.488225,2.9195,0.5608,1.5652218,13.486645,13.5043,38.253,28.81,4.605,199.899,0,35218.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8.088,9H 46M 59.4789999999994S,13.5049,4.488199,2.9186,0.5913,1.5650183,13.490066,13.5037,38.2531,28.8102,4.6033,199.824,0,35219.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8.401,9H 47M 0.47899999999936S,13.5053,4.488268,2.9175,0.594,1.5650692,13.487329,13.5041,38.2532,28.8102,4.6021,199.775,0,35220.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
9.057,9H 47M 1.47899999999936S,13.5058,4.488352,2.9168,0.5954,1.5650183,13.484592,13.5045,38.2532,28.8101,4.5996,199.665,0,35221.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
9.904,9H 47M 2.47899999999936S,13.5044,4.488263,2.9155,0.6023,1.5653745,13.484592,13.503,38.2534,28.8106,4.5967,199.539,0,35222.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.445,9H 47M 3.47899999999936S,13.5042,4.488241,2.9141,0.6307,1.5655271,13.485276,13.5027,38.2532,28.8105,4.5981,199.602,0,35223.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.603,9H 47M 4.47899999999936S,13.5041,4.488242,2.9153,0.6267,1.5656797,13.485276,13.5026,38.2532,28.8105,4.6018,199.761,0,35224.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
11.222,9H 47M 5.47899999999936S,13.5041,4.487998,2.914,0.623,1.5654762,13.483908,13.5025,38.2505,28.8085,4.5954,199.484,0,35225.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.33,9H 47M 6.47899999999936S,13.504,4.488345,2.9136,0.6415,1.5655271,13.483908,13.5022,38.2535,28.8108,4.5979,199.592,0,35226.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.783,9H 47M 7.47899999999936S,13.504,4.488372,2.9134,0.6607,1.5659341,13.483908,13.5022,38.2535,28.8109,4.598,199.595,0,35227.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.924,9H 47M 8.47899999999936S,13.5041,4.488392,2.9127,0.6598,1.5657306,13.484592,13.5023,38.2535,28.8108,4.5921,199.339,0,35228.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
13.785,9H 47M 9.47899999999936S,13.504,4.488459,2.9107,0.6695,1.5658324,13.483908,13.502,38.2539,28.8112,4.5858,199.067,0,35229.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.736,9H 47M 10.4789999999994S,13.4989,4.488184,2.9075,0.6764,1.5659341,13.484592,13.4968,38.256,28.8139,4.5772,198.693,0,35230.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.903,9H 47M 11.4789999999994S,13.4971,4.488081,2.9038,0.6772,1.5661376,13.484592,13.4949,38.2567,28.8148,4.5666,198.23,0,35231.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.316,9H 47M 12.4789999999994S,13.4944,4.487924,2.8981,0.6683,1.5660867,13.483224,13.4921,38.2578,28.8163,4.5499,197.506,0,35232.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
16.345,9H 47M 13.4789999999994S,13.4757,4.486715,2.8918,0.6632,1.5669007,13.47775,13.4733,38.2645,28.8255,4.54,197.074,0,35233.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
16.909,9H 47M 14.4789999999994S,13.4544,4.485148,2.8858,0.6442,1.5678674,13.470907,13.452,38.2706,28.8347,4.5291,196.599,0,35234.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
16.994,9H 47M 15.4789999999994S,13.4452,4.484499,2.8795,0.6411,1.568427,13.479118,13.4427,38.2737,28.8391,4.5153,196,0,35235.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
17.582,9H 47M 16.4789999999994S,13.4365,4.484047,2.8722,0.6312,1.5695462,13.461327,13.434,38.2778,28.8441,4.5003,195.347,0,35236.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
18.452,9H 47M 17.4789999999994S,13.4297,4.484498,2.8657,0.6037,1.5719882,13.436006,13.427,38.2887,28.854,4.4911,194.947,0,35237.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
18.906,9H 47M 18.4789999999994S,13.4298,4.4846,2.8598,0.5804,1.5744811,13.433953,13.4271,38.2893,28.8545,4.478,194.38,0,35238.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
19.292,9H 47M 19.4789999999994S,13.4336,4.485105,2.8532,0.5778,1.5767196,13.435321,13.4308,38.2901,28.8543,4.4629,193.723,0,35239.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
19.757,9H 47M 20.4789999999994S,13.438,4.486427,2.8462,0.5701,1.5778897,13.43053,13.4351,38.2982,28.8597,4.4459,192.984,0,35240.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
20.412,9H 47M 21.4789999999994S,13.4432,4.487479,2.8382,0.5611,1.5788055,13.421632,13.4403,38.3026,28.862,4.4275,192.185,0,35241.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
21.117,9H 47M 22.4789999999994S,13.4506,4.488779,2.8307,0.5662,1.5824685,13.425055,13.4476,38.3073,28.8641,4.4173,191.743,0,35242.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
21.453,9H 47M 23.4789999999994S,13.4585,4.48998,2.8255,0.5588,1.5862841,13.427108,13.4554,38.3107,28.8651,4.4082,191.348,0,35243.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
21.713,9H 47M 24.4789999999994S,13.4605,4.490247,2.8199,0.5592,1.5884717,13.429846,13.4573,38.3112,28.8651,4.398,190.906,0,35244.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
22.344,9H 47M 25.4789999999994S,13.4712,4.492069,2.8157,0.5404,1.5906085,13.43669,13.4679,38.3176,28.8678,4.3945,190.752,0,35245.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
23.236,9H 47M 26.4789999999994S,13.4768,4.492882,2.8136,0.5338,1.5925926,13.44764,13.4735,38.3193,28.8679,4.3956,190.798,0,35246.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
23.704,9H 47M 27.4789999999994S,13.477,4.492926,2.8128,0.5308,1.5949837,13.453115,13.4736,38.3193,28.8679,4.3939,190.726,0,35247.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
23.792,9H 47M 28.4789999999994S,13.4767,4.492861,2.8106,0.5292,1.5966626,13.451746,13.4733,38.3189,28.8676,4.3867,190.411,0,35248.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
24.393,9H 47M 29.4789999999994S,13.4839,4.494106,2.8081,0.5289,1.5966626,13.452431,13.4804,38.3233,28.8695,4.378,190.036,0,35249.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
25.167,9H 47M 30.4789999999994S,13.4902,4.495166,2.8042,0.5357,1.5978327,13.457221,13.4865,38.3268,28.871,4.368,189.6,0,35250.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
25.608,9H 47M 31.4789999999994S,13.4913,4.495434,2.8006,0.5323,1.5980871,13.466117,13.4876,38.328,28.8717,4.3636,189.41,0,35251.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
26.23,9H 47M 32.4789999999994S,13.4931,4.495871,2.7983,0.5306,1.5990537,13.465433,13.4893,38.3301,28.873,4.3632,189.391,0,35252.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
26.626,9H 47M 33.4789999999994S,13.4976,4.496503,2.7974,0.5184,1.5999695,13.46817,13.4938,38.3314,28.873,4.362,189.341,0,35253.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
26.772,9H 47M 34.4789999999994S,13.4981,4.49651,2.7959,0.5084,1.6006817,13.46817,13.4942,38.331,28.8726,4.3622,189.347,0,35254.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
27.516,9H 47M 35.4789999999994S,13.5051,4.497689,2.797,0.507,1.6013431,13.469539,13.5011,38.3349,28.8742,4.3658,189.506,0,35255.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
28.548,9H 47M 36.4789999999994S,13.5184,4.499563,2.796,0.5314,1.6023606,13.482539,13.5143,38.3389,28.8744,4.3592,189.217,0,35256.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
28.858,9H 47M 37.4789999999994S,13.5182,4.499538,2.7954,0.5227,1.6031746,13.484592,13.514,38.3387,28.8743,4.3592,189.219,0,35257.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
28.967,9H 47M 38.4789999999994S,13.5187,4.499608,2.7949,0.5068,1.6033272,13.482539,13.5145,38.3388,28.8743,4.358,189.169,0,35258.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
