pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
1.175,11H 38M 12.4789999999994S,15.0301,4.623404,1.8625,0.341,1.5359178,15.025227,15.0299,38.0162,28.293,4.4119,191.615,0,41892.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.678,11H 38M 13.4789999999994S,15.0347,4.623913,1.8612,0.337,1.535816,15.023866,15.0344,38.0162,28.292,4.3998,191.089,0,41893.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.685,11H 38M 14.4789999999994S,15.0349,4.623901,1.8607,0.3328,1.5360195,15.023866,15.0347,38.0159,28.2917,4.4044,191.286,0,41894.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.365,11H 38M 15.4789999999994S,15.0325,4.62362,1.8614,0.3466,1.5356634,15.023185,15.0323,38.0158,28.2922,4.4104,191.548,0,41895.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.26,11H 38M 16.4789999999994S,15.0298,4.623342,1.8617,0.3462,1.5356125,15.024546,15.0296,38.0159,28.2928,4.4065,191.379,0,41896.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.49,11H 38M 17.4789999999994S,15.0305,4.623467,1.8612,0.3522,1.5360704,15.022504,15.0303,38.0163,28.293,4.4053,191.326,0,41897.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.605,11H 38M 18.4789999999994S,15.0298,4.623373,1.8614,0.3604,1.536223,15.019782,15.0295,38.0161,28.2929,4.4133,191.675,0,41898.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.34,11H 38M 19.4789999999994S,15.0296,4.623373,1.8633,0.3594,1.536223,15.01842,15.0294,38.0164,28.2932,4.4152,191.759,0,41899.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.191,11H 38M 20.4789999999994S,15.0309,4.623483,1.8627,0.3619,1.5361213,15.019101,15.0307,38.0162,28.2928,4.4095,191.51,0,41900.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.43,11H 38M 21.4789999999994S,15.0333,4.623824,1.8624,0.358,1.5361213,15.015698,15.0331,38.0169,28.2928,4.4063,191.37,0,41901.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.694,11H 38M 22.4789999999994S,15.0526,4.625759,1.8623,0.3575,1.5361721,15.017059,15.0523,38.0158,28.2876,4.4096,191.516,0,41902.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.712,11H 38M 23.4789999999994S,15.0395,4.624364,1.8621,0.3628,1.5360704,15.01842,15.0392,38.0157,28.2905,4.4119,191.615,0,41903.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.245,11H 38M 24.4789999999994S,15.0387,4.62432,1.8652,0.3464,1.5361721,15.017059,15.0385,38.0162,28.2911,4.4614,193.766,0,41904.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.012,11H 38M 25.4789999999994S,15.0383,4.624264,1.8778,0.3394,1.5360195,15.019782,15.0381,38.0163,28.2912,4.5192,196.274,0,41905.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.524,11H 38M 26.4789999999994S,15.0375,4.62419,1.8865,0.3476,1.5357143,15.021824,15.0372,38.0162,28.2913,4.5206,196.337,0,41906.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.937,11H 38M 27.4789999999994S,15.0328,4.623721,1.8915,0.3414,1.535816,15.023185,15.0325,38.0162,28.2924,4.5289,196.697,0,41907.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.246,11H 38M 28.4789999999994S,15.0339,4.623801,1.896,0.3403,1.5360195,15.023185,15.0337,38.0162,28.2921,4.552,197.699,0,41908.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
0.955,11H 38M 29.4789999999994S,15.0344,4.623848,1.9049,0.3492,1.5359178,15.023185,15.0342,38.0163,28.2921,4.5903,199.364,0,41909.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.533,11H 38M 30.4789999999994S,15.032,4.623639,1.9133,0.3685,1.5359178,15.023866,15.0318,38.0164,28.2927,4.6183,200.579,0,41910.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.938,11H 38M 31.4789999999994S,15.0272,4.623139,1.9216,0.3695,1.5359178,15.023185,15.0269,38.0163,28.2937,4.6346,201.286,0,41911.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.732,11H 38M 32.4789999999994S,15.026,4.623022,1.9264,0.3533,1.5358669,15.020462,15.0257,38.0165,28.2942,4.6513,202.011,0,41912.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.805,11H 38M 33.4789999999994S,15.0265,4.62309,1.9367,0.3501,1.5360704,15.021824,15.0262,38.0166,28.2941,4.6935,203.843,0,41913.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.312,11H 38M 34.4789999999994S,15.0273,4.623199,1.9421,0.3579,1.5362739,15.01774,15.0269,38.0166,28.294,4.6952,203.919,0,41914.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.814,11H 38M 35.4789999999994S,15.0234,4.622817,1.9486,0.3523,1.5361721,15.017059,15.023,38.0166,28.2949,4.7114,204.622,0,41915.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.167,11H 38M 36.4789999999994S,15.0259,4.623102,1.9518,0.3437,1.5364774,15.017059,15.0254,38.0167,28.2943,4.7088,204.511,0,41916.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.613,11H 38M 37.4789999999994S,15.027,4.623216,1.9523,0.3524,1.5360704,15.012294,15.0264,38.0165,28.294,4.6908,203.725,0,41917.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
4.169,11H 38M 38.4789999999994S,15.027,4.62324,1.9511,0.3512,1.5362739,15.017059,15.0263,38.0165,28.294,4.6903,203.706,0,41918.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
4.831,11H 38M 39.4789999999994S,15.0297,4.623583,1.9492,0.3512,1.536223,15.012294,15.0289,38.0167,28.2936,4.6681,202.743,0,41919.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
5.542,11H 38M 40.4789999999994S,15.032,4.62382,1.9442,0.3613,1.53663,15.010252,15.0311,38.0163,28.2928,4.65,201.956,0,41920.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
6.139,11H 38M 41.4789999999994S,15.0322,4.623857,1.9414,0.3625,1.5366809,15.010252,15.0312,38.0163,28.2927,4.6453,201.752,0,41921.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
6.793,11H 38M 42.4789999999994S,15.0322,4.623898,1.9361,0.3569,1.5367318,15.012975,15.0312,38.0163,28.2928,4.6127,200.334,0,41922.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
7.401,11H 38M 43.4789999999994S,15.032,4.623918,1.93,0.3636,1.5363756,15.016378,15.0309,38.0164,28.2929,4.6081,200.134,0,41923.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
7.945,11H 38M 44.4789999999994S,15.0316,4.623885,1.928,0.3631,1.5365283,15.017059,15.0304,38.0163,28.2929,4.617,200.523,0,41924.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8.917,11H 38M 45.4789999999994S,15.0302,4.623772,1.9276,0.371,1.5367318,15.01774,15.0288,38.0162,28.2932,4.6149,200.431,0,41925.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.098,11H 38M 46.4789999999994S,15.0273,4.623534,1.9251,0.3673,1.5365283,15.013656,15.0257,38.0163,28.294,4.5912,199.401,0,41926.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.46,11H 38M 47.4789999999994S,15.028,4.62362,1.9202,0.3696,1.53663,15.016378,15.0264,38.0162,28.2937,4.5803,198.928,0,41927.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.451,11H 38M 48.4789999999994S,15.0283,4.623633,1.917,0.365,1.5390211,15.017059,15.0267,38.0161,28.2936,4.5885,199.286,0,41928.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
11.194,11H 38M 49.4789999999994S,15.0287,4.623749,1.9201,0.3699,1.5476191,15.01842,15.027,38.0164,28.2938,4.6027,199.902,0,41929.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.527,11H 38M 50.4789999999994S,15.0311,4.624083,1.9173,0.3792,1.5366809,15.011614,15.0292,38.0166,28.2934,4.5751,198.702,0,41930.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
13.379,11H 38M 51.4789999999994S,15.0308,4.62407,1.9158,0.3899,1.53663,15.010933,15.0287,38.0163,28.2933,4.5812,198.965,0,41931.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
13.481,11H 38M 52.4789999999994S,15.0292,4.623874,1.9147,0.3739,1.5368844,15.013656,15.0271,38.016,28.2935,4.5793,198.885,0,41932.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.03,11H 38M 53.4789999999994S,15.0214,4.623068,1.9136,0.3748,1.5373423,15.014336,15.0192,38.016,28.2952,4.5684,198.411,0,41933.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.526,11H 38M 54.4789999999994S,15.018,4.622722,1.9109,0.3801,1.542328,15.015698,15.0158,38.0159,28.2959,4.5603,198.059,0,41934.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.669,11H 38M 55.4789999999994S,15.0163,4.622541,1.9086,0.3876,1.5450753,15.01842,15.014,38.0159,28.2963,4.5585,197.98,0,41935.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.907,11H 38M 56.4789999999994S,15.0161,4.622545,1.908,0.3785,1.5473138,15.008891,15.0138,38.016,28.2964,4.558,197.959,0,41936.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.321,11H 38M 57.4789999999994S,15.0167,4.622637,1.9066,0.3829,1.5448209,15.006168,15.0143,38.0161,28.2964,4.5553,197.84,0,41937.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.684,11H 38M 58.4789999999994S,15.0146,4.62241,1.9068,0.386,1.5372405,15.004807,15.0122,38.0158,28.2967,4.5694,198.455,0,41938.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
16.379,11H 38M 59.4789999999994S,15.0077,4.621744,1.908,0.4025,1.5438034,15.004807,15.0052,38.0161,28.2985,4.561,198.088,0,41939.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
17.393,11H 39M 0.47899999999936S,15.0059,4.621597,1.9063,0.4167,1.5374949,14.994597,15.0032,38.0161,28.2989,4.5577,197.946,0,41940.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
17.97,11H 39M 1.47899999999936S,15.002,4.621209,1.9063,0.3957,1.5429894,14.998,14.9992,38.0161,28.2998,4.564,198.22,0,41941.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
18.391,11H 39M 2.47899999999936S,14.9947,4.620514,1.9072,0.4091,1.5426842,14.994597,14.9919,38.0165,28.3018,4.562,198.13,0,41942.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
19.126,11H 39M 3.47899999999936S,14.9896,4.620033,1.9047,0.4085,1.5381054,14.991874,14.9866,38.0168,28.3032,4.5451,197.395,0,41943.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
