pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
1.301,10H 31M 2.47899999999936S,14.1536,4.530751,2.9488,0.3893,1.5667481,14.128323,14.1534,38.0132,28.4849,4.6105,200.204,0,37862.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.4,10H 31M 3.47899999999936S,14.1534,4.530714,2.9498,0.3776,1.5669515999999999,14.13037,14.1532,38.013,28.4848,4.6123,200.28,0,37863.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.28,10H 31M 4.47899999999936S,14.1545,4.530849,2.9502,0.3767,1.567206,14.129005,14.1543,38.0132,28.4847,4.6118,200.257,0,37864.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.309,10H 31M 5.47899999999936S,14.1536,4.530736,2.9502,0.3825,1.5667481,14.126958,14.1534,38.0131,28.4847,4.6118,200.26,0,37865.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.39,10H 31M 6.47899999999936S,14.1519,4.530516,2.9507,0.3802,1.566799,14.128323,14.1517,38.0127,28.4848,4.6128,200.301,0,37866.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.425,10H 31M 7.47899999999936S,14.152,4.530499,2.9504,0.3748,1.5669007,14.126958,14.1518,38.0124,28.4846,4.6103,200.193,0,37867.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.314,10H 31M 8.47899999999936S,14.1526,4.530587,2.9497,0.3652,1.5669515999999999,14.12491,14.1524,38.0126,28.4846,4.6097,200.166,0,37868.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.403,10H 31M 9.47899999999936S,14.1532,4.53067,2.9503,0.3717,1.5666972,14.125593,14.153,38.0128,28.4846,4.6134,200.327,0,37869.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
1.862,10H 31M 10.4789999999994S,14.1508,4.530366,2.9504,0.3852,1.5669515999999999,14.125593,14.1505,38.0121,28.4846,4.6113,200.238,0,37870.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.179,10H 31M 11.4789999999994S,14.1466,4.529897,2.9501,0.3668,1.5669515999999999,14.12218,14.1463,38.0117,28.4852,4.6122,200.274,0,37871.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.389,10H 31M 12.4789999999994S,14.1454,4.529759,2.9503,0.3621,1.5665446,14.124228,14.145,38.0115,28.4853,4.6124,200.284,0,37872.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
2.809,10H 31M 13.4789999999994S,14.1451,4.529765,2.9499,0.3764,1.5666464,14.123545,14.1447,38.0116,28.4855,4.612,200.269,0,37873.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.094,10H 31M 14.4789999999994S,14.1453,4.529793,2.9501,0.3776,1.567206,14.122862,14.1448,38.0116,28.4855,4.6133,200.325,0,37874.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.401,10H 31M 15.4789999999994S,14.1454,4.529813,2.95,0.3763,1.5668499,14.124228,14.1449,38.0116,28.4854,4.6119,200.262,0,37875.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3.705,10H 31M 16.4789999999994S,14.1452,4.529814,2.9498,0.378,1.5665446,14.123545,14.1447,38.0116,28.4855,4.6131,200.315,0,37876.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
4.149,10H 31M 17.4789999999994S,14.1453,4.52984,2.9503,0.3745,1.5664429,14.123545,14.1447,38.0115,28.4855,4.6167,200.47,0,37877.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
4.449,10H 31M 18.4789999999994S,14.145,4.529805,2.9514,0.3747,1.566799,14.123545,14.1443,38.0114,28.4854,4.6174,200.501,0,37878.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
4.744,10H 31M 19.4789999999994S,14.148,4.530236,2.9509,0.3809,1.5666464,14.123545,14.1473,38.0123,28.4855,4.6143,200.369,0,37879.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
5.221,10H 31M 20.4789999999994S,14.1496,4.530407,2.9512,0.3988,1.5665955,14.124228,14.1488,38.0122,28.4851,4.6168,200.478,0,37880.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
5.489,10H 31M 21.4789999999994S,14.1466,4.530072,2.9512,0.3849,1.5666464,14.12764,14.1458,38.0119,28.4855,4.6171,200.487,0,37881.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
5.658,10H 31M 22.4789999999994S,14.1436,4.529606,2.9518,0.3654,1.5664429,14.124228,14.1428,38.0103,28.4849,4.62,200.613,0,37882.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
6.276,10H 31M 23.4789999999994S,14.1447,4.529823,2.9524,0.3813,1.5668498,14.12491,14.1438,38.011,28.4852,4.6189,200.569,0,37883.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
6.594,10H 31M 24.4789999999994S,14.1459,4.529936,2.9514,0.3776,1.5668498,14.12218,14.1449,38.0108,28.4848,4.6145,200.377,0,37884.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
7.021,10H 31M 25.4789999999994S,14.1558,4.531332,2.9502,0.3684,1.5666972,14.125593,14.1547,38.014,28.4851,4.6087,200.124,0,37885.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
7.48,10H 31M 26.4789999999994S,14.1656,4.532665,2.948,0.3787,1.5670025,14.132418,14.1645,38.0166,28.4851,4.6051,199.966,0,37886.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
7.717,10H 31M 27.4789999999994S,14.1652,4.532555,2.9476,0.3891,1.5664937,14.139243,14.1641,38.0158,28.4845,4.6083,200.107,0,37887.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8.035,10H 31M 28.4789999999994S,14.1559,4.531311,2.9479,0.3988,1.5669515999999999,14.137878,14.1547,38.0132,28.4845,4.6109,200.22,0,37888.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8.425,10H 31M 29.4789999999994S,14.1506,4.530575,2.9479,0.3949,1.5674095,14.13037,14.1494,38.0113,28.4843,4.61,200.182,0,37889.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8.875,10H 31M 30.4789999999994S,14.1499,4.530535,2.9472,0.3937,1.567206,14.124228,14.1486,38.0114,28.4845,4.6074,200.069,0,37890.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
9.533,10H 31M 31.4789999999994S,14.1472,4.530272,2.9465,0.3739,1.5672569,14.126275,14.1458,38.0113,28.4851,4.6086,200.12,0,37891.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
9.911,10H 31M 32.4789999999994S,14.1472,4.530319,2.9466,0.3751,1.5670025,14.124228,14.1457,38.0116,28.4852,4.6099,200.174,0,37892.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.08,10H 31M 33.4789999999994S,14.1492,4.530566,2.9468,0.3798,1.5671042,14.123545,14.1477,38.0119,28.4851,4.6094,200.153,0,37893.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.517,10H 31M 34.4789999999994S,14.153,4.531076,2.9461,0.3847,1.5666464,14.124228,14.1515,38.0127,28.4849,4.6057,199.993,0,37894.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
10.979,10H 31M 35.4789999999994S,14.1551,4.531404,2.945,0.3811,1.5666972,14.128323,14.1534,38.0136,28.4851,4.601,199.789,0,37895.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
11.492,10H 31M 36.4789999999994S,14.1579,4.531796,2.9428,0.3879,1.5669515999999999,14.13037,14.1562,38.0143,28.4851,4.5953,199.542,0,37896.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.011,10H 31M 37.4789999999994S,14.1564,4.53163,2.9408,0.3876,1.5673586,14.12764,14.1546,38.0139,28.4851,4.5929,199.44,0,37897.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.396,10H 31M 38.4789999999994S,14.1509,4.530902,2.9397,0.382,1.5674604,14.12764,14.1491,38.0123,28.4851,4.5959,199.568,0,37898.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
12.89,10H 31M 39.4789999999994S,14.1512,4.530907,2.94,0.3763,1.5670534,14.123545,14.1493,38.0119,28.4847,4.5984,199.679,0,37899.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
13.256,10H 31M 40.4789999999994S,14.1461,4.530305,2.9405,0.3762,1.5670025,14.124228,14.1441,38.0111,28.4852,4.5986,199.687,0,37900.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
13.8,10H 31M 41.4789999999994S,14.1441,4.530088,2.9395,0.3739,1.5671042,14.124228,14.1421,38.0107,28.4854,4.5954,199.549,0,37901.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.266,10H 31M 42.4789999999994S,14.1435,4.530024,2.9393,0.3736,1.5671551,14.123545,14.1414,38.0106,28.4854,4.5991,199.708,0,37902.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
14.487,10H 31M 43.4789999999994S,14.1428,4.529952,2.9401,0.3768,1.5673586,14.124228,14.1407,38.0104,28.4855,4.5994,199.722,0,37903.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.126,10H 31M 44.4789999999994S,14.1422,4.529933,2.9393,0.3702,1.5671042,14.123545,14.14,38.0106,28.4857,4.5948,199.519,0,37904.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
15.689,10H 31M 45.4789999999994S,14.1412,4.529865,2.9377,0.364,1.566799,14.121497,14.1389,38.0106,28.486,4.5913,199.367,0,37905.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
16.029,10H 31M 46.4789999999994S,14.1401,4.529769,2.9371,0.3888,1.5669515999999999,14.122862,14.1377,38.0107,28.4863,4.5931,199.447,0,37906.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
16.582,10H 31M 47.4789999999994S,14.1504,4.531143,2.9363,0.3968,1.5668498,14.120132,14.1479,38.0133,28.4861,4.5904,199.33,0,37907.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
17.094,10H 31M 48.4789999999994S,14.1543,4.53158,2.936,0.3796,1.5671042,14.124228,14.1517,38.0133,28.4853,4.5915,199.378,0,37908.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
17.412,10H 31M 49.4789999999994S,14.1557,4.531734,2.9369,0.3723,1.5671551,14.122862,14.1531,38.0132,28.4849,4.5952,199.538,0,37909.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
17.758,10H 31M 50.4789999999994S,14.1539,4.531493,2.9369,0.3759,1.5670534,14.12764,14.1513,38.0125,28.4848,4.5943,199.499,0,37910.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
18.23,10H 31M 51.4789999999994S,14.1542,4.531561,2.9373,0.3663,1.5671551,14.129005,14.1515,38.0127,28.4848,4.5935,199.465,0,37911.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
18.838,10H 31M 52.4789999999994S,14.1501,4.530987,2.9365,0.4152,1.5670025,14.13037,14.1473,38.0111,28.4845,4.5918,199.392,0,37912.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
19.316,10H 31M 53.4789999999994S,14.1481,4.530751,2.9356,0.462,1.5674604,14.126275,14.1453,38.0105,28.4845,4.5891,199.274,0,37913.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
19.667,10H 31M 54.4789999999994S,14.1554,4.531942,2.9345,0.4125,1.5675621,14.131053,14.1525,38.0144,28.4859,4.5865,199.16,0,37914.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
20.196,10H 31M 55.4789999999994S,14.182,4.535668,2.9332,0.3882,1.5670534,14.144021,14.179,38.0229,28.4868,4.5804,198.893,0,37915.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
20.791,10H 31M 56.4789999999994S,14.2242,4.541728,2.9323,0.3722,1.5673586,14.148115,14.2211,38.038,28.4892,4.5782,198.798,0,37916.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
21.034,10H 31M 57.4789999999994S,14.2352,4.54274,2.9324,0.3562,1.567206,14.163812,14.2321,38.0365,28.4857,4.5769,198.741,0,37917.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
21.333,10H 31M 58.4789999999994S,14.2381,4.543603,2.9315,0.3652,1.5671042,14.169271,14.2349,38.0416,28.4891,4.5733,198.586,0,37918.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
