pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
404.12,12H 21M 28.4789999999994S,13.6545,4.562389,2.2392,0.18,1.8405067,13.637816,13.5947,38.6315,29.0841,3.3577,145.717,0,44488.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
404.397,12H 21M 29.4789999999994S,13.655,4.562487,2.2402,0.1741,1.840354,13.637816,13.5952,38.6318,29.0843,3.3586,145.755,0,44489.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
404.448,12H 21M 30.4789999999994S,13.6552,4.562523,2.2402,0.169,1.8404558,13.636449,13.5954,38.6319,29.0843,3.3567,145.672,0,44490.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
403.919,12H 21M 31.4789999999994S,13.6542,4.562342,2.2401,0.1722,1.8400488,13.635765,13.5945,38.6314,29.0841,3.3549,145.596,0,44491.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
403.744,12H 21M 32.4789999999994S,13.6542,4.562338,2.2391,0.1822,1.8405067,13.631662,13.5945,38.6315,29.0842,3.3516,145.453,0,44492.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
404.413,12H 21M 33.4789999999994S,13.6555,4.562562,2.2385,0.1917,1.8405575,13.637132,13.5957,38.632,29.0843,3.3519,145.465,0,44493.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
404.574,12H 21M 34.4789999999994S,13.6553,4.562536,2.2385,0.1926,1.8407102,13.639184,13.5955,38.6318,29.0842,3.355,145.599,0,44494.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
404.21,12H 21M 35.4789999999994S,13.6544,4.562388,2.2393,0.1855,1.8408119,13.635765,13.5946,38.6315,29.0842,3.3582,145.737,0,44495.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
403.8,12H 21M 36.4789999999994S,13.6541,4.562329,2.2402,0.1901,1.8404558,13.635765,13.5944,38.6314,29.0842,3.3582,145.74,0,44496.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
403.462,12H 21M 37.4789999999994S,13.6537,4.562256,2.2402,0.187,1.8404558,13.637816,13.594,38.6313,29.0841,3.356,145.642,0,44497.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
403.702,12H 21M 38.4789999999994S,13.6544,4.562362,2.2397,0.1988,1.8403032,13.635765,13.5946,38.6315,29.0842,3.3539,145.551,0,44498.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
403.626,12H 21M 39.4789999999994S,13.6543,4.562346,2.2393,0.1911,1.8404558,13.634397,13.5946,38.6315,29.0842,3.3555,145.623,0,44499.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
402.724,12H 21M 40.4789999999994S,13.6524,4.562026,2.2398,0.1891,1.8405575,13.633713,13.5928,38.6308,29.084,3.3546,145.582,0,44500.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
401.625,12H 21M 41.4789999999994S,13.6513,4.561835,2.2387,0.181,1.8404558,13.63303,13.5919,38.6305,29.084,3.3482,145.303,0,44501.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
401.397,12H 21M 42.4789999999994S,13.6529,4.562032,2.2375,0.1786,1.8407102,13.632346,13.5935,38.6309,29.084,3.3482,145.307,0,44502.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
401.814,12H 21M 43.4789999999994S,13.6532,4.562088,2.2375,0.1827,1.8404049,13.635081,13.5938,38.631,29.084,3.3514,145.442,0,44503.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
401.156,12H 21M 44.4789999999994S,13.6521,4.56189,2.2381,0.1843,1.8405067,13.633713,13.5928,38.6305,29.0838,3.3526,145.496,0,44504.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
399.63,12H 21M 45.4789999999994S,13.6488,4.561349,2.2383,0.1804,1.8406593,13.631662,13.5897,38.6293,29.0835,3.3517,145.455,0,44505.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
398.876,12H 21M 46.4789999999994S,13.6498,4.561491,2.238,0.1822,1.8405575,13.632346,13.5908,38.63,29.0839,3.3481,145.299,0,44506.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
399.233,12H 21M 47.4789999999994S,13.6517,4.561766,2.2375,0.1757,1.8404049,13.632346,13.5927,38.6305,29.0838,3.3504,145.4,0,44507.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
399.234,12H 21M 48.4789999999994S,13.6514,4.561723,2.2381,0.18,1.8406084,13.632346,13.5924,38.6304,29.0838,3.3503,145.398,0,44508.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
397.924,12H 21M 49.4789999999994S,13.6472,4.560996,2.2376,0.1826,1.8406593,13.631662,13.5884,38.6284,29.0831,3.3504,145.4,0,44509.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
397.092,12H 21M 50.4789999999994S,13.6472,4.561009,2.2389,0.1832,1.8405575,13.630978,13.5885,38.6288,29.0834,3.3569,145.682,0,44510.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
397.061,12H 21M 51.4789999999994S,13.6489,4.561224,2.2402,0.1949,1.8411172,13.632346,13.5902,38.6292,29.0833,3.3548,145.59,0,44511.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
396.855,12H 21M 52.4789999999994S,13.6479,4.56108,2.2393,0.195,1.8410663,13.63303,13.5892,38.6289,29.0834,3.3484,145.314,0,44512.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
396.319,12H 21M 53.4789999999994S,13.6462,4.560685,2.238,0.1745,1.8408628,13.631662,13.5876,38.6271,29.0823,3.346,145.208,0,44513.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
395.66,12H 21M 54.4789999999994S,13.6454,4.560519,2.2371,0.1763,1.8405575,13.631662,13.5869,38.6267,29.0821,3.3451,145.169,0,44514.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
394.897,12H 21M 55.4789999999994S,13.6453,4.560482,2.2368,0.1702,1.8408119,13.632346,13.587,38.6267,29.0821,3.347,145.255,0,44515.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
394.493,12H 21M 56.4789999999994S,13.6456,4.560533,2.237,0.1637,1.8406593,13.630978,13.5873,38.6271,29.0823,3.3468,145.243,0,44516.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
394.236,12H 21M 57.4789999999994S,13.6463,4.56066,2.2371,0.176,1.840761,13.631662,13.588,38.6277,29.0827,3.3476,145.279,0,44517.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
393.9,12H 21M 58.4789999999994S,13.6457,4.560543,2.2375,0.1924,1.8406084,13.631662,13.5875,38.6273,29.0824,3.3509,145.424,0,44518.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
393.312,12H 21M 59.4789999999994S,13.6455,4.560405,2.239,0.1816,1.8410154,13.631662,13.5874,38.6265,29.0818,3.3537,145.544,0,44519.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
392.487,12H 22M 0.47899999999936S,13.6463,4.560476,2.2392,0.1727,1.8409645,13.631662,13.5883,38.6267,29.0818,3.3491,145.343,0,44520.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
391.958,12H 22M 1.47899999999936S,13.6472,4.560557,2.2382,0.1803,1.841168,13.62961,13.5893,38.6268,29.0817,3.3462,145.217,0,44521.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
391.756,12H 22M 2.47899999999936S,13.6462,4.560468,2.2384,0.1778,1.8409137,13.630294,13.5883,38.6271,29.0821,3.3502,145.392,0,44522.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
391.415,12H 22M 3.47899999999936S,13.6464,4.560469,2.239,0.1822,1.8410663,13.630978,13.5886,38.627,29.082,3.35,145.383,0,44523.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
390.764,12H 22M 4.47899999999936S,13.6482,4.560593,2.2386,0.1952,1.8410154,13.62961,13.5904,38.6267,29.0814,3.3477,145.283,0,44524.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
390.159,12H 22M 5.47899999999936S,13.6482,4.560544,2.2388,0.1847,1.8411172,13.630978,13.5906,38.6265,29.0812,3.3493,145.353,0,44525.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
389.75,12H 22M 6.47899999999936S,13.6476,4.560498,2.239,0.1837,1.8412189,13.632346,13.59,38.6268,29.0815,3.3499,145.377,0,44526.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
389.3,12H 22M 7.47899999999936S,13.6487,4.56057,2.2392,0.1883,1.8410663,13.630978,13.5912,38.6266,29.0811,3.3488,145.329,0,44527.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
388.73,12H 22M 8.47899999999936S,13.6498,4.560678,2.2391,0.2023,1.841168,13.631662,13.5924,38.6268,29.081,3.3494,145.358,0,44528.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
388.223,12H 22M 9.47899999999936S,13.6501,4.560694,2.2395,0.1933,1.8412698,13.632346,13.5927,38.6269,29.081,3.3501,145.389,0,44529.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
387.928,12H 22M 10.4789999999994S,13.6494,4.560586,2.2394,0.1885,1.8412189,13.631662,13.5921,38.6266,29.0809,3.3455,145.187,0,44530.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
387.34,12H 22M 11.4789999999994S,13.6499,4.56062,2.238,0.1719,1.8412189,13.631662,13.5927,38.6268,29.0809,3.3419,145.031,0,44531.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
386.792,12H 22M 12.4789999999994S,13.6494,4.560521,2.2371,0.1718,1.8413207,13.632346,13.5922,38.6266,29.0809,3.3415,145.015,0,44532.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
386.287,12H 22M 13.4789999999994S,13.65,4.560581,2.2371,0.1806,1.8416768,13.631662,13.5929,38.6268,29.0809,3.3442,145.133,0,44533.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
385.48,12H 22M 14.4789999999994S,13.6503,4.560569,2.2374,0.1791,1.8416259,13.632346,13.5933,38.6267,29.0808,3.3447,145.153,0,44534.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
384.738,12H 22M 15.4789999999994S,13.6504,4.560554,2.2379,0.1756,1.8415242,13.631662,13.5936,38.6268,29.0807,3.3452,145.175,0,44535.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
384.272,12H 22M 16.4789999999994S,13.6503,4.560514,2.2378,0.1694,1.8414224,13.631662,13.5935,38.6268,29.0807,3.3428,145.072,0,44536.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
383.702,12H 22M 17.4789999999994S,13.6504,4.560514,2.2374,0.1799,1.8413715,13.631662,13.5937,38.6269,29.0808,3.3417,145.024,0,44537.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
382.906,12H 22M 18.4789999999994S,13.6508,4.56051,2.2376,0.1948,1.8413715,13.631662,13.5942,38.6268,29.0806,3.3462,145.22,0,44538.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
382.084,12H 22M 19.4789999999994S,13.6505,4.560444,2.239,0.2032,1.8413715,13.632346,13.5941,38.6268,29.0806,3.3501,145.386,0,44539.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
381.251,12H 22M 20.4789999999994S,13.6509,4.56047,2.2404,0.2165,1.8416259,13.631662,13.5946,38.627,29.0807,3.3512,145.435,0,44540.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
380.797,12H 22M 21.4789999999994S,13.6516,4.560529,2.2406,0.1995,1.8413715,13.631662,13.5953,38.6271,29.0806,3.3475,145.276,0,44541.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
380.423,12H 22M 22.4789999999994S,13.6513,4.560478,2.2403,0.1919,1.8417277,13.632346,13.5951,38.6271,29.0806,3.347,145.251,0,44542.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
379.667,12H 22M 23.4789999999994S,13.6526,4.560597,2.24,0.1876,1.841575,13.631662,13.5965,38.6272,29.0805,3.3429,145.076,0,44543.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
378.819,12H 22M 24.4789999999994S,13.6554,4.560908,2.2385,0.1991,1.8414733,13.631662,13.5994,38.6278,29.0803,3.3403,144.964,0,44544.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
378.139,12H 22M 25.4789999999994S,13.6572,4.561062,2.2388,0.1971,1.8415242,13.632346,13.6013,38.6278,29.0798,3.3453,145.18,0,44545.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
377.858,12H 22M 26.4789999999994S,13.6563,4.560976,2.2398,0.2026,1.841575,13.631662,13.6005,38.6279,29.0802,3.3476,145.281,0,44546.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
377.312,12H 22M 27.4789999999994S,13.6602,4.561441,2.2402,0.1991,1.8414224,13.632346,13.6044,38.6287,29.0799,3.3465,145.23,0,44547.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
376.494,12H 22M 28.4789999999994S,13.6638,4.561783,2.241,0.1826,1.8415242,13.634397,13.6081,38.6287,29.0791,3.3501,145.389,0,44548.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
375.938,12H 22M 29.4789999999994S,13.6627,4.561627,2.2418,0.1756,1.8412698,13.637132,13.6071,38.6285,29.0792,3.3482,145.304,0,44549.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
375.461,12H 22M 30.4789999999994S,13.6662,4.562056,2.2414,0.177,1.8413715,13.635765,13.6107,38.6292,29.079,3.3463,145.221,0,44550.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
374.882,12H 22M 31.4789999999994S,13.6692,4.562352,2.2414,0.1873,1.8416259,13.637132,13.6138,38.6294,29.0784,3.3451,145.17,0,44551.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
